name,link,review_score,review_count,area,address,hotel_latitude,hotel_longitude,description
Elsass Design Hygge,https://www.booking.com/hotel/fr/elsass-design-hygge.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtTH0Z0GwAIB0gIkM2IwNTM5MTQtMDJjNy00N2E5LTk3Y2ItNWQ5YjMzOGRlYmVi2AIG4AIB&sid=bab1337d6e3ff4fd0a1734854f6766ea&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=f9b979f03bc00026&srepoch=1672766433&from=searchresults#hotelTmpl,"9,3",84 expériences vécues,Eguisheim,"20 Rue du Rempart Sud, 68420 Eguisheim, France",48.04203000,7.30459800,"Situé à Eguisheim, en Alsace, l'Elsass Design Hygge est un établissement 3 étoiles doté d'une connexion Wi-Fi gratuite. La région est prisée pour pratiquer le ski et le vélo.
Cette maison de vacances comprend 3 chambres, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'articles de toilette gratuits. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 6 km de la gare de Colmar et de la Maison des Têtes. L'aéroport le plus proche, celui de Bâle-Mulhouse-Fribourg, est situé à 54 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 10 pour un séjour à deux.
L'établissement Elsass Design Hygge accueille des clients Booking.com depuis le 4 avr. 2018.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
L'Hostellerie du Château,https://www.booking.com/hotel/fr/hostellerie-du-chateau-eguisheim.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtTH0Z0GwAIB0gIkM2IwNTM5MTQtMDJjNy00N2E5LTk3Y2ItNWQ5YjMzOGRlYmVi2AIG4AIB&sid=bab1337d6e3ff4fd0a1734854f6766ea&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=f9b979f03bc00026&srepoch=1672766433&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,0",499 expériences vécues,Eguisheim,"2 rue du Château, 68420 Eguisheim, France",48.04242043,7.30631925,"L'établissement L'Hostellerie du Château est situé au cœur du village médiéval d'Eguisheim, sur la route des vins d'Alsace. Il propose des chambres décorées individuellement et dotées d'une connexion Wi-Fi gratuite par fibre optique.
Toutes les chambres sont équipées d'une télévision par satellite et d'un minibar. Leur salle de bains privative carrelée est pourvue d'une baignoire.
Chaque matin, vous dégusterez un petit-déjeuner buffet continental servi dans la salle à manger.
Vous séjournerez à 6 km du centre-ville de Colmar et à 87 km de l'aéroport de Strasbourg. Enfin, vous pourrez visiter les 3 châteaux du village, accessibles à quelques minutes à pied de L'Hostellerie du Château.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.
L'établissement L'Hostellerie du Château accueille des clients Booking.com depuis le 1 juin 2011."
Résidence Vénus,https://www.booking.com/hotel/fr/ra-c-sidence-va-c-nus.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtTH0Z0GwAIB0gIkM2IwNTM5MTQtMDJjNy00N2E5LTk3Y2ItNWQ5YjMzOGRlYmVi2AIG4AIB&sid=bab1337d6e3ff4fd0a1734854f6766ea&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=f9b979f03bc00026&srepoch=1672766433&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,9",129 expériences vécues,Eguisheim,"10 Rue du Rempart Nord, 68420 Eguisheim, France",48.04363894,7.30606377,"Situé le long de la route des vins d'Alsace, l'appartement 1 chambre de la Résidence Vénus se trouve à 13 km du club de golf d'Ammerschwihr. L'établissement dispose d'une télévision, d'une radio et d'une cuisine entièrement équipée.
Cet appartement moderne dispose d'un salon avec un canapé-lit et un lecteur CD. La cuisine est équipée d'un four, d'une cuisinière et d'un grille-pain. Gratuit Une connexion Wi-Fi est disponible et la salle de bains privative est équipée d'une douche.
Situé dans le village historique d'Eguisheim, cet établissement se trouve à 15 minutes de route de Colmar et à 32 km du château de Koenigsbourg.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.
L'établissement Résidence Vénus accueille des clients Booking.com depuis le 24 sept. 2012."
Le Hameau d'Eguisheim - Chambres d'hôtes & Gîtes,https://www.booking.com/hotel/fr/le-hameau-d-eguisheim.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtTH0Z0GwAIB0gIkM2IwNTM5MTQtMDJjNy00N2E5LTk3Y2ItNWQ5YjMzOGRlYmVi2AIG4AIB&sid=bab1337d6e3ff4fd0a1734854f6766ea&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=f9b979f03bc00026&srepoch=1672766433&from=searchresults#hotelTmpl,"8,9",296 expériences vécues,Eguisheim,"33 Grand Rue, 68420 Eguisheim, France",48.04252897,7.30712727,"Occupant une maison à colombages typiquement alsacienne, Le Hameau d'Eguisheim propose des chambres d'hôtes et des hébergements indépendants sur un domaine avec un vignoble. L'établissement se trouve au cœur du village médiéval d'Eguisheim.
Décorées dans un style unique, toutes les chambres disposent d'une salle de bains privative, d'une connexion Wi-Fi gratuite, d'une télévision à écran plat et d'un plateau/bouilloire. L'appartement indépendant peut accueillir jusqu'à 6 personnes et dispose de sa propre cuisine.
Un petit-déjeuner est servi chaque matin dans l'ancienne cave à vin de l'établissement. Vous pourrez également vous détendre dans la pièce à vivre commune adjacente ou sur la terrasse donnant sur la cour intérieure.
Dans la région, vous pourrez pratiquer des activités telles que la randonnée, le VTT et les marchés de Noël. Le marché de Noël d'Eguisheim se trouve à 57 mètres.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.
L'établissement Le Hameau d'Eguisheim - Chambres d'hôtes & Gîtes accueille des clients Booking.com depuis le 21 janv. 2014."
"Le Victoria, Eguisheim, 4-6 p., 4etoiles, rénové,clim",https://www.booking.com/hotel/fr/le-victoria-eguisheim-4-6-p-4etoiles-renove-clim.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtTH0Z0GwAIB0gIkM2IwNTM5MTQtMDJjNy00N2E5LTk3Y2ItNWQ5YjMzOGRlYmVi2AIG4AIB&sid=bab1337d6e3ff4fd0a1734854f6766ea&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=f9b979f03bc00026&srepoch=1672766433&from=searchresults#hotelTmpl,"9,5",6 expériences vécues,Eguisheim,"24 Rue du Rempart Nord, 68420 Eguisheim, France",48.04254270,7.30744990,"Situé à Eguisheim, à 5,5 km de la gare de Colmar et à 6,3 km de la Maison des Têtes, Le Victoria, Eguisheim, 4-6 p., 4etoiles, rénové, clim propose une connexion Wi-Fi gratuite et la climatisation. Vous pourrez pratiquer diverses activités dans les environs, telles que le vélo et la randonnée.
Cette maison de vacances comprend 3 chambres, une cuisine avec réfrigérateur et four, ainsi qu'une salle de bains avec douche, sèche-cheveux et lave-linge. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 6,8 km de la collégiale Saint-Martin et à 10 km du parc des expositions Colmar Expo. L'aéroport le plus proche, celui de Bâle-Mulhouse-Fribourg, est situé à 54 km.
L'établissement Le Victoria, Eguisheim, 4-6 p., 4etoiles, rénové,clim accueille des clients Booking.com depuis le 25 févr. 2021.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Gite Le Petit Malsbach Eguisheim,https://www.booking.com/hotel/fr/gite-le-petit-malsbach-eguisheim.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtTH0Z0GwAIB0gIkM2IwNTM5MTQtMDJjNy00N2E5LTk3Y2ItNWQ5YjMzOGRlYmVi2AIG4AIB&sid=bab1337d6e3ff4fd0a1734854f6766ea&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=f9b979f03bc00026&srepoch=1672766433&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,3",87 expériences vécues,Eguisheim,"12 Allée Karl Gutmann, 68420 Eguisheim, France",48.04224054,7.31270510,"Situé à 6,1 km de la Maison des Têtes, à 6,6 km de la collégiale Saint-Martin et à 10 km de Colmar Expo, le Gite Le Petit Malsbach Eguisheim propose un hébergement à Eguisheim. Cet hébergement climatisé se trouve à 5,3 km de la gare de Colmar. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.
Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision par satellite à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la montagne.
Le château du Haut Koenigsbourg se trouve à 33 km, tandis que le parc des expositions de Mulhouse est à 39 km. L'aéroport le plus proche, celui de Bâle-Mulhouse-Fribourg, est situé à 54 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,4 pour un séjour à deux.
L'établissement Gite Le Petit Malsbach Eguisheim accueille des clients Booking.com depuis le 4 nov. 2019.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Gite à Eguisheim proche de Colmar et Kaysergberg.,https://www.booking.com/hotel/fr/gite-a-eguisheim-proche-de-colmar-et-kaysergberg.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtTH0Z0GwAIB0gIkM2IwNTM5MTQtMDJjNy00N2E5LTk3Y2ItNWQ5YjMzOGRlYmVi2AIG4AIB&sid=bab1337d6e3ff4fd0a1734854f6766ea&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=f9b979f03bc00026&srepoch=1672766433&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,2",30 expériences vécues,Eguisheim,"65 Rue du Rempart Sud, 68420 Eguisheim, France",48.04202020,7.30419740,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Gite à Eguisheim proche de Colmar et Kaysergberg. ! Connectez-vous pour économiser.
Gite à Eguisheim proche de Colmar et Kaysergberg. Situé à Eguisheim, à 5,9 km de la gare de Colmar et à 6,7 km de la Maison des Têtes, dans une région propice à la randonnée. Il offre une vue sur le jardin et propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.
Cet appartement comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 7,2 km de la collégiale Saint-Martin et à 10 km du parc des expositions Colmar Expo. L'aéroport le plus proche, celui de Bâle-Mulhouse-Fribourg, est situé à 54 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,9 pour un séjour à deux.
L'établissement Gite à Eguisheim proche de Colmar et Kaysergberg. accueille des clients Booking.com depuis le 24 mai 2021.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
La Grange de Madeleine,https://www.booking.com/hotel/fr/la-grange-de-madeleine.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtTH0Z0GwAIB0gIkM2IwNTM5MTQtMDJjNy00N2E5LTk3Y2ItNWQ5YjMzOGRlYmVi2AIG4AIB&sid=bab1337d6e3ff4fd0a1734854f6766ea&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=f9b979f03bc00026&srepoch=1672766433&from=searchresults#hotelTmpl,"9,8",53 expériences vécues,Eguisheim,"6K Rue du Rempart Sud, 68420 Eguisheim, France",48.04178290,7.30654670,"Offrant une vue sur la ville, La Grange de Madeleine est un hébergement situé à Eguisheim, à 6,9 km de la Maison des Têtes et à 7,4 km de la collégiale Saint-Martin. Cet hébergement climatisé se trouve à 6,1 km de la gare de Colmar. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.
Cet appartement comprend 2 chambres, une télévision, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un lave-vaisselle et d'un micro-ondes. Les serviettes et le linge de lit sont fournis.
Vous pourrez faire du ski dans les environs et profiter d'un point de vente de forfaits de ski.
Vous séjournerez à 10 km du parc des expositions Colmar Expo et à 35 km du château du Haut Koenigsbourg. L'aéroport de Bâle-Mulhouse-Fribourg, le plus proche, est implanté à 56 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,4 pour un séjour à deux.
L'établissement La Grange de Madeleine accueille des clients Booking.com depuis le 24 mai 2018.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
La Maison du Rempart,https://www.booking.com/hotel/fr/la-maison-du-rempart-eguisheim1.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtTH0Z0GwAIB0gIkM2IwNTM5MTQtMDJjNy00N2E5LTk3Y2ItNWQ5YjMzOGRlYmVi2AIG4AIB&sid=bab1337d6e3ff4fd0a1734854f6766ea&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=f9b979f03bc00026&srepoch=1672766433&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,5",17 expériences vécues,Eguisheim,"43 Rue du Rempart Sud, 68420 Eguisheim, France",48.04172203,7.30560370,"Située à Eguisheim, en Alsace, La Maison du Rempart dispose d'une terrasse. Offrant une vue sur le jardin, il dispose d'un jardin, d'une terrasse et d'une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.
Cet appartement climatisé comprend 2 chambres, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi que 3 salles de bains pourvues d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.
Un barbecue est à votre disposition sur place.
La Maison du Rempart se trouve à 6 km de la gare de Colmar et de la Maison des Têtes. L'aéroport de Bâle-Mulhouse-Fribourg, le plus proche, est implanté à 54 km.
L'établissement La Maison du Rempart accueille des clients Booking.com depuis le 27 août 2021.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Le gîte de Ninon et Léon.,https://www.booking.com/hotel/fr/le-gite-de-ninon-et-leon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtTH0Z0GwAIB0gIkM2IwNTM5MTQtMDJjNy00N2E5LTk3Y2ItNWQ5YjMzOGRlYmVi2AIG4AIB&sid=bab1337d6e3ff4fd0a1734854f6766ea&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=f9b979f03bc00026&srepoch=1672766433&from=searchresults#hotelTmpl,"8,7",69 expériences vécues,Eguisheim,"35A rue de Colmar, 68420 Eguisheim, France",48.04987400,7.30730100,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le gîte de Ninon et Léon. ! Connectez-vous pour économiser.
Le gîte de Ninon et Léon.Doté d'un jardin et d'un barbecue, l'établissement est situé à Eguisheim, à 5,9 km de la Maison des Têtes, à 6,4 km de la collégiale Saint-Martin et à 9 km du parc des expositions Colmar Expo. Situé à 5,2 km de la gare de Colmar, l'établissement met gratuitement à votre disposition des vélos et un parking privé.
Offrant une vue sur la montagne, cet appartement comprend une terrasse, une chambre, un salon, une télévision à écran plat, une kitchenette équipée d'un réfrigérateur et d'un micro-ondes, ainsi qu'une salle de bains pourvue d'une douche. Les serviettes et le linge de lit sont fournis.
Le château du Haut Koenigsbourg se trouve à 34 km, tandis que le parc des expositions de Mulhouse est à 39 km. L'aéroport le plus proche, celui de Bâle-Mulhouse-Fribourg, est situé à 54 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.
L'établissement Le gîte de Ninon et Léon. accueille des clients Booking.com depuis le 14 juil. 2019.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Auberge des Trois Châteaux,https://www.booking.com/hotel/fr/auberge-des-trois-chac-teaux.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtTH0Z0GwAIB0gIkM2IwNTM5MTQtMDJjNy00N2E5LTk3Y2ItNWQ5YjMzOGRlYmVi2AIG4AIB&sid=bab1337d6e3ff4fd0a1734854f6766ea&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=f9b979f03bc00026&srepoch=1672766433&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,6",43 expériences vécues,Eguisheim,"26 Grand Rue, 68420 Eguisheim, France",48.04303910,7.30580762,"Entouré de vignobles et situé le long de la route des vins d'Alsace, l'établissement l'Auberge des Trois Châteaux est installé au cœur d'Eguisheim. Son traditionnel Winstub sert des spécialités et des vins typiques de la région.
Ses chambres disposent d'une télévision par satellite à écran plat, d'un téléphone et d'un réveil. Leur salle de bains est pourvue d'une baignoire ou d'une douche et d'un sèche-cheveux. Une connexion Wi-Fi est disponible gratuitement dans tout l'établissement.
Cette maison du XVIIe siècle, typique de la région, se situe à 8 km de Colmar et à 5 km de sa gare. Les 3 châteaux de la région – le Wahlenbourg, le Weckmund et le château du Hohlandsbour – sont tous à moins de 12 km de l'Auberge des Trois Châteaux.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.
L'établissement Auberge des Trois Châteaux accueille des clients Booking.com depuis le 16 mars 2012."
Gîte de charme sur les remparts,https://www.booking.com/hotel/fr/gite-de-charme-sur-les-remparts.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtTH0Z0GwAIB0gIkM2IwNTM5MTQtMDJjNy00N2E5LTk3Y2ItNWQ5YjMzOGRlYmVi2AIG4AIB&sid=bab1337d6e3ff4fd0a1734854f6766ea&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=f9b979f03bc00026&srepoch=1672766433&from=searchresults#hotelTmpl,"8,8",33 expériences vécues,Eguisheim,"25 Rue du Rempart Nord, 68420 Eguisheim, France",48.04378640,7.30570510,"Offrant une vue sur le jardin, le Gîte de charme sur les remparts est un hébergement situé à Eguisheim, à 6,4 km de la Maison des Têtes et à 6,9 km de la collégiale Saint-Martin. Il se trouve à 5,5 km de la gare de Colmar et propose une connexion Wi-Fi gratuite ainsi qu'une réception ouverte 24h/24.
Doté d'un lecteur DVD, l'appartement comprend un salon, un coin repas, une chambre et une salle de bains pourvue d'une baignoire. Sa cuisine est équipée d'un micro-ondes, d'un réfrigérateur et d'un four. Il dispose également d'une télévision par satellite à écran plat et d'un lecteur CD.
Un service de location de vélos est assuré sur place pour vous permettre de partir en randonnée dans les environs.
Vous séjournerez à 10 km du parc des expositions Colmar Expo et à 34 km du château du Haut Koenigsbourg. L'aéroport de Bâle-Mulhouse-Fribourg, le plus proche, est implanté à 54 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,8 pour un séjour à deux.
L'établissement Gîte de charme sur les remparts accueille des clients Booking.com depuis le 8 mars 2019.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Guesthouse Les 3 Chateaux,https://www.booking.com/hotel/fr/guesthouse-les-3-chateaux.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtTH0Z0GwAIB0gIkM2IwNTM5MTQtMDJjNy00N2E5LTk3Y2ItNWQ5YjMzOGRlYmVi2AIG4AIB&sid=bab1337d6e3ff4fd0a1734854f6766ea&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=f9b979f03bc00026&srepoch=1672766433&from=searchresults#hotelTmpl,"8,7",118 expériences vécues,Eguisheim,"61 Rue du Rempart Nord, 68420 Eguisheim, France",48.04335780,7.30755080,"Situé à Eguisheim, le Guesthouse Les 3 Chateaux propose un hébergement à 5,4 km de la gare de Colmar et à 6,3 km de la Maison des Têtes. Vous bénéficierez gratuitement d'une connexion Wi-Fi dans l'ensemble des locaux.
Tous les logements comprennent un coin salon, une télévision par câble à écran plat, une cuisine équipée, un coin repas et une salle de bains privative pourvue d'articles de toilette gratuits. Certains disposent d'une terrasse ou d'un balcon. Un réfrigérateur, un four, un micro-ondes, une machine à café et une bouilloire sont également fournis.
Vous pourrez profiter du jardin ou partir en randonnée dans les environs.
Vous séjournerez à 6,8 km de la collégiale Saint-Martin et à 10 km du parc des expositions Colmar Expo. L'aéroport de Bâle-Mulhouse-Fribourg, le plus proche, est implanté à 54 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.
L'établissement Guesthouse Les 3 Chateaux accueille des clients Booking.com depuis le 14 sept. 2020.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
"Gîte ""Smart'In""",https://www.booking.com/hotel/fr/gite-quot-smart-39-in-quot.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtTH0Z0GwAIB0gIkM2IwNTM5MTQtMDJjNy00N2E5LTk3Y2ItNWQ5YjMzOGRlYmVi2AIG4AIB&sid=bab1337d6e3ff4fd0a1734854f6766ea&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=f9b979f03bc00026&srepoch=1672766433&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,5",61 expériences vécues,Eguisheim,"Résidence Saint Léon 1 Rue du Château, 68420 Eguisheim, France",48.04231968,7.30585562,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Gîte ""Smart'In"" ! Connectez-vous pour économiser.
Offrant une vue sur la ville, le Gîte ""Smart'In"" est un hébergement situé à Eguisheim, à 6,5 km de la Maison des Têtes et à 7 km de la collégiale Saint-Martin. Il est situé à 5,6 km de la gare de Colmar et propose une connexion Wi-Fi gratuite ainsi qu'un distributeur automatique de billets.
Cet appartement comprend une chambre, une télévision par câble à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un lave-vaisselle et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis.
Vous pourrez pratiquer la randonnée et le ski dans les environs.
Vous séjournerez à 10 km du parc des expositions Colmar Expo et à 35 km du château du Haut Koenigsbourg. L'aéroport le plus proche, celui de Bâle-Mulhouse-Fribourg, est situé à 54 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.
L'établissement Gîte ""Smart'In"" accueille des clients Booking.com depuis le 12 sept. 2017.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Gîte l'Aubaine,https://www.booking.com/hotel/fr/gite-l-39-aubaine.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtTH0Z0GwAIB0gIkM2IwNTM5MTQtMDJjNy00N2E5LTk3Y2ItNWQ5YjMzOGRlYmVi2AIG4AIB&sid=bab1337d6e3ff4fd0a1734854f6766ea&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=f9b979f03bc00026&srepoch=1672766433&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,0",26 expériences vécues,Eguisheim,"23 Rue du Rempart Nord, 68420 Eguisheim, France",48.04370220,7.30599767,"Le Gîte l'Aubaine est situé à Eguisheim, à 6,4 km de la Maison des Têtes, à 6,9 km de la collégiale Saint-Martin et à 10 km de Colmar Expo. Vous séjournerez à 5,5 km de la gare de Colmar et bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux.
Offrant une vue sur le jardin, cette maison de vacances dispose d'une terrasse, de 2 chambres, d'un salon, d'une télévision à écran plat, d'une cuisine équipée avec un réfrigérateur et un four, ainsi que d'une salle de bains pourvue d'une douche. Les serviettes et le linge de lit sont fournis.
Lors de votre séjour, vous pourrez profiter d'un jardin avec barbecue sur place et faire de la randonnée et du ski dans les environs.
Vous séjournerez à 34 km du château du Haut-Kœnigsbourg et à 39 km du parc des expositions de Mulhouse. L'aéroport le plus proche, celui de Bâle-Mulhouse-Fribourg, est situé à 54 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 10 pour un séjour à deux.
L'établissement Gîte l'Aubaine accueille des clients Booking.com depuis le 19 sept. 2018.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
