name,link,review_score,review_count,area,address,coordinates_gps,description
"Une maison en ville, Hyper Centre ville, Spa",https://www.booking.com/hotel/fr/une-maison-en-ville-amiens.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Aqbyx50GwAIB0gIkNjU5ZDc4MmQtN2E3ZC00MTAxLTk0YTktM2YzYjk1NzhkOTU12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=class&srpvid=a1aa9619aba902a2&srepoch=1672608066&from=searchresults#hotelTmpl,"9,0",252 expériences vécues,Amiens,"2 Rue Duthoit, 80000 Amiens, France","2.27050245189201,49.8717365834269,2.32637594810791,49.9076674165731","Doté d’un jardin, d’un salon commun et d’une connexion Wi-Fi gratuite, l’établissement Une Maison En Ville Chambre d’hotes propose des hébergements à Amiens, à 1,7 km des Hortillonnages et à 2,5 km du Zénith d'Amiens.
Toutes les chambres comprennent une salle de bains privative pourvue d’une douche, d’un sèche-cheveux et d’articles de toilette gratuits.
Cette chambre d'hôtes sert un petit-déjeuner continental tous les matins.
Vous pourrez également profiter d’une terrasse.
L'établissement Une Maison En Ville Chambre d’hotes se trouve à 700 mètres de la cathédrale Notre-Dame d’Amiens et à 2,2 km du musée de l’Hôtel de Berny ainsi que du tribunal de grande instance d’Amiens. L’aéroport le plus proche, celui de Beauvais-Tillé, est situé à 62 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,4 pour un séjour à deux.
L'établissement Une maison en ville, Hyper Centre ville, Spa accueille des clients Booking.com depuis le 21 juin 2017."
Comme une parenthèse au coeur des hortillonnages,https://www.booking.com/hotel/fr/comme-une-parenthese-au-coeur-des-hortillonnages.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Aqbyx50GwAIB0gIkNjU5ZDc4MmQtN2E3ZC00MTAxLTk0YTktM2YzYjk1NzhkOTU12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=class&srpvid=a1aa9619aba902a2&srepoch=1672608066&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,1",109 expériences vécues,Amiens,"19 Rue Voyelle, 80000 Amiens, France","2.30341292329966,49.8705765834269,2.35928507670044,49.9065074165731","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Comme une parenthèse au coeur des hortillonnages ! Connectez-vous pour économiser.
Situé à Amiens, à 2,3 km de la gare, L'établissement Comme une parenthèse au coeur des hortillonnages propose un service de prêt de vélos, un parking privé gratuit, un jardin et une terrasse. Chaque hébergement de cette maison d'hôtes 4 étoiles offre une vue sur la rivière et dispose d'une connexion Wi-Fi gratuite. Cette maison d'hôtes offre une vue sur le jardin et dispose d'un barbecue.
Toutes les chambres de cette maison d'hôtes comprennent une armoire, une télévision, une salle de bains privative, du linge de lit et des serviettes. Vous disposerez également d'un réfrigérateur.
Un petit-déjeuner continental et végétarien est servi tous les matins sur place.
Vous pourrez pratiquer diverses activités à Amiens et dans ses environs, telles que la pêche, le canoë-kayak et le vélo.
Vous séjournerez à 5,5 km du Zénith d'Amiens et à 2 km du parc des jardins flottants. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 67 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.
L'établissement Comme une parenthèse au coeur des hortillonnages accueille des clients Booking.com depuis le 23 juin 2017."
Cinéma T3 Disney+ Balcon Hyper-centre,https://www.booking.com/hotel/fr/cinema-t3-disney-balcon-hyper-centre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Aqbyx50GwAIB0gIkNjU5ZDc4MmQtN2E3ZC00MTAxLTk0YTktM2YzYjk1NzhkOTU12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=class&srpvid=a1aa9619aba902a2&srepoch=1672608066&from=searchresults#hotelTmpl,"8,4",21 expériences vécues,Amiens,"11 Rue de la 2ème Division Blindée, 80000 Amiens, France","2.26490114340883,49.8750334834269,2.32077845659117,49.9109643165731","Situé à Amiens, à 1,4 km de la gare, à 2,4 km du Zénith et à moins de 1 km du musée Berny, le Cinéma T3 Disney+ Balcon Hyper-centre propose un hébergement avec un balcon et une connexion Wi-Fi gratuite. Il se trouve à 3,3 km de l'université de Picardie Jules Verne et à 8,4 km du club de golf d'Amiens.
Cet appartement comprend 2 chambres, une télévision à écran plat ainsi qu'une cuisine entièrement équipée avec un lave-vaisselle, un micro-ondes, un lave-linge, un réfrigérateur et un four. Les serviettes et le linge de lit sont fournis.
Vous pourrez profiter d'une terrasse.
Le parc des jardins flottants se trouve à 1,9 km. Le Balcon Hyper-centre et le tribunal de grande instance d'Amiens se trouvent à moins de 1 km. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 62 km.
L'établissement Cinéma T3 Disney+ Balcon Hyper-centre accueille des clients Booking.com depuis le 10 janv. 2022.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
15ème droite - Tour Perret - Centre-Ville - 4 étoiles,https://www.booking.com/hotel/fr/tour-perret-appartement-4-15eme-etage.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Aqbyx50GwAIB0gIkNjU5ZDc4MmQtN2E3ZC00MTAxLTk0YTktM2YzYjk1NzhkOTU12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=class&srpvid=a1aa9619aba902a2&srepoch=1672608066&from=searchresults#hotelTmpl,"9,8",30 expériences vécues,Amiens,"APT 15 DROITE 13 Place Alphonse Fiquet, 80000 Amiens, France","2.2783064797193,49.8730705834269,2.3341815202807,49.9090014165731","Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le 15ème droite - Tour Perret - Centre-Ville - 4 étoiles est un hébergement situé à Amiens, à seulement 200 mètres de la gare et à moins de 1 km du parc des jardins flottants. Ce Bed & Breakfast se trouve à 500 mètres du tribunal de grande instance d'Amiens et à 4 km de l'université de Picardie Jules Verne.
Ce Bed & Breakfast comprend 2 chambres, une télévision par satellite à écran plat, un lave-linge et 2 salles de bains pourvues d'un jacuzzi. Sa cuisine est équipée d'un lave-vaisselle et d'un micro-ondes. Les serviettes et le linge de lit sont fournis.
Cette chambre d'hôtes possède un jacuzzi.
Vous séjournerez à 3,3 km du Zénith d'Amiens et à 500 mètres du musée Berny. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 62 km.

En voir plus"
Amiens LOFT,https://www.booking.com/hotel/fr/amiens-loft.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Aqbyx50GwAIB0gIkNjU5ZDc4MmQtN2E3ZC00MTAxLTk0YTktM2YzYjk1NzhkOTU12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=class&srpvid=a1aa9619aba902a2&srepoch=1672608066&from=searchresults#hotelTmpl,"9,3",68 expériences vécues,Amiens,"10 Place Parmentier, Apt 405, 80000 Amiens, France","2.2761831981163,49.8778597731689,2.33206378398132,49.9137906063151","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Amiens LOFT ! Connectez-vous pour économiser.
L'Amiens LOFT propose un appartement dans le quartier de Saint-Leu. Il se trouve à 270 mètres du parc Saint-Pierre et offre une vue sur la cathédrale d'Amiens située à 400 mètres. Durant votre séjour, vous aurez gratuitement accès à une connexion Wi-Fi et à un parking privé.
L'appartement possède un coin salon ainsi qu'une cuisine équipée d'un lave-vaisselle et d'un four. Il dispose également d'une télévision à écran plat, d'un lecteur DVD et d'une station d'accueil pour iPod.
Le quartier comprend plusieurs commerces et restaurants.
L'Amiens LOFT se situe à 500 mètres des hortillonnages d'Amiens et à 51 km de l'aéroport de Paris Beauvais Tillé.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,8 pour un séjour à deux.
L'établissement Amiens LOFT accueille des clients Booking.com depuis le 24 févr. 2017."
Maison Famille/Télétravail/Belle vue -direct Paris,https://www.booking.com/hotel/fr/maison-famille-47-teletravail-47-belle-vue-direct-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Aqbyx50GwAIB0gIkNjU5ZDc4MmQtN2E3ZC00MTAxLTk0YTktM2YzYjk1NzhkOTU12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=class&srpvid=a1aa9619aba902a2&srepoch=1672608066&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,2",34 expériences vécues,Amiens,"195 Boulevard de Beauvillé, 80000 Amiens, France","2.28548865088774,49.8826635825279,2.34137480048226,49.9185944156741","Située à Amiens, à moins de 1,4 km de la gare et à 4,5 km du Zénith, la Maison Famille/Télétravail/Belle vue -direct Paris propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation, un salon commun et un jardin. Offrant une vue sur la ville, il se trouve à 700 mètres du parc des jardins flottants et à 1,6 km du musée Berny.
Cette maison de vacances comprend 3 chambres, une salle de bains, du linge de lit, des serviettes, une télévision par câble à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur le jardin.
Vous séjournerez à 1,6 km du tribunal de grande instance d'Amiens et à 5,2 km de l'université de Picardie Jules Verne. L'aéroport le plus proche, celui de Beauvais-Tillé, est situé à 66 km.
L'établissement Maison Famille/Télétravail/Belle vue -direct Paris accueille des clients Booking.com depuis le 20 mars 2021."
LES TERRASSES,https://www.booking.com/hotel/fr/les-terrasses-amiens.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Aqbyx50GwAIB0gIkNjU5ZDc4MmQtN2E3ZC00MTAxLTk0YTktM2YzYjk1NzhkOTU12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=class&srpvid=a1aa9619aba902a2&srepoch=1672608066&from=searchresults#hotelTmpl,"9,4",9 expériences vécues,Amiens,"212 AU 1ER ÉTAGE 20 Rue Massey, 80000 Amiens, France","2.2838709235871,49.8816303834269,2.3397558764129,49.9175612165731","Doté d'un jardin et d'une terrasse, l'établissement LES TERRASSES propose des hébergements à Amiens avec une connexion Wi-Fi gratuite et une vue sur le jardin. Occupant un bâtiment datant de 2005, il se trouve à 4,3 km du Zénith d'Amiens et à 1,4 km du tribunal de grande instance d'Amiens.
Cet appartement comprend 2 chambres, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, une cuisine entièrement équipée et un balcon avec vue sur le lac.
Vous séjournerez à proximité de la gare d'Amiens, du parc des jardins flottants et du musée Berny. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 64 km.
L'établissement LES TERRASSES accueille des clients Booking.com depuis le 5 oct. 2020.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Maison de ville spacieuse en plein coeur d'Amiens,https://www.booking.com/hotel/fr/maison-de-ville-spacieuse-en-plein-coeur-d-amiens.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Aqbyx50GwAIB0gIkNjU5ZDc4MmQtN2E3ZC00MTAxLTk0YTktM2YzYjk1NzhkOTU12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=class&srpvid=a1aa9619aba902a2&srepoch=1672608066&from=searchresults#hotelTmpl,"9,0",1 expérience vécue,Amiens,"45 Rue Motte, 80000 Amiens, France","2.2757590902709,49.8790976834269,2.3316411097291,49.9150285165731","Dotée d'un jardin, cette chambre comprend : La Maison de ville spacieuse en plein coeur d'Amiens propose un hébergement avec une connexion Wi-Fi gratuite et une vue sur le jardin à Amiens. Doté d'un parking privé, il se trouve à 1,1 km de la gare d'Amiens.
Cet appartement comprend 4 chambres, une cuisine équipée d'un lave-vaisselle et d'un micro-ondes, une télévision à écran plat, un coin salon et 2 salles de bains pourvues d'une douche. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à proximité du parc des jardins flottants, du musée Berny et du tribunal de grande instance d'Amiens. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 64 km.
L'établissement Maison de ville spacieuse en plein coeur d'Amiens accueille des clients Booking.com depuis le 22 juin 2022.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
WHITE HOUSE DHAVERNAS,https://www.booking.com/hotel/fr/white-house-dhavernas.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Aqbyx50GwAIB0gIkNjU5ZDc4MmQtN2E3ZC00MTAxLTk0YTktM2YzYjk1NzhkOTU12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=class&srpvid=a1aa9619aba902a2&srepoch=1672608066&from=searchresults#hotelTmpl,"8,6",259 expériences vécues,Amiens,"103 Rue Dhavernas, 80000 Amiens, France","2.27193941585628,49.8635041834269,2.32780338414372,49.8994350165731","Situé à Amiens, dans les Hauts-de-France, à proximité de la gare ferroviaire d'Amiens et du musée de Berny, le White House Dhavernas propose un hébergement avec une connexion Wi-Fi et un parking privé gratuits.
Revêtus de parquet, les logements comprennent un coin repas, une cuisine entièrement équipée avec un lave-vaisselle, une télévision par câble à écran plat, ainsi qu’une salle de bains privative avec une douche et un sèche-cheveux. Un four, un micro-ondes, un réfrigérateur et une bouilloire sont également à votre disposition.
Vous pourrez prendre un petit-déjeuner continental ou à la carte sur place.
Le White House Dhavernas possède une terrasse.
Vous séjournerez à 2,2 km du parc des jardins flottants et à 3,6 km du Zénith d'Amiens. L'aéroport de Beauvais-Tillé, le plus proche, est à 64 km du White House Dhavernas. L'établissement propose un service de navette aéroport gratuit.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.
L'établissement WHITE HOUSE DHAVERNAS accueille des clients Booking.com depuis le 8 févr. 2022."
Le Cottage des Hortillonnages,https://www.booking.com/hotel/fr/le-cottage-des-hortillons.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Aqbyx50GwAIB0gIkNjU5ZDc4MmQtN2E3ZC00MTAxLTk0YTktM2YzYjk1NzhkOTU12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=class&srpvid=a1aa9619aba902a2&srepoch=1672608066&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,3",22 expériences vécues,Amiens,"7 BIS Chemin du Malaquis, 80136 Amiens, France","2.28841818252718,49.8795866395589,2.34430076826082,49.9155174727051","Doté d'un barbecue et offrant une vue sur le jardin, l'établissement Le Cottage des Hortillonnages est situé à Amiens, à 1,5 km de la gare et à 5,1 km du Zénith. Offrant une vue sur le lac, il dispose d'un jardin, d'une terrasse et d'une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.
Cet appartement climatisé comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à proximité du parc des jardins flottants, du musée Berny et du tribunal de grande instance d'Amiens. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 66 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,8 pour un séjour à deux.
L'établissement Le Cottage des Hortillonnages accueille des clients Booking.com depuis le 2 févr. 2022."
L'amiénoise proche zenith stade cathédrale,https://www.booking.com/hotel/fr/maison-de-ville-amiens.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Aqbyx50GwAIB0gIkNjU5ZDc4MmQtN2E3ZC00MTAxLTk0YTktM2YzYjk1NzhkOTU12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=class&srpvid=a1aa9619aba902a2&srepoch=1672608066&from=searchresults#hotelTmpl,"9,1",38 expériences vécues,Amiens,"43 Rue de l'Amiral Perrée, 80000 Amiens, France","2.25326147277943,49.8696271834269,2.30913252722057,49.9055580165731","Situé à Amiens, à 1,8 km du Zénith et à 2,2 km de la gare, l'établissement L'amiénoise proche zenith stade cathédrale propose des hébergements avec une connexion Wi-Fi gratuite et une télévision à écran plat. Cette maison de vacances se trouve à 2 km de l'université de Picardie Jules Verne et à 2,9 km du tribunal de grande instance d'Amiens.
Cette maison de vacances comprend 3 chambres ainsi qu'une cuisine équipée d'un réfrigérateur, d'un four et d'une machine à café. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 2,1 km du musée Berny et à 2,9 km du parc des jardins flottants. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 63 km.
L'établissement L'amiénoise proche zenith stade cathédrale accueille des clients Booking.com depuis le 9 juin 2022."
"Holiday Inn Express Amiens, an IHG Hotel",https://www.booking.com/hotel/fr/express-by-holiday-inn.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Aqbyx50GwAIB0gIkNjU5ZDc4MmQtN2E3ZC00MTAxLTk0YTktM2YzYjk1NzhkOTU12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=class&srpvid=a1aa9619aba902a2&srepoch=1672608066&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,9",2 528 expériences vécues,Amiens,"10 Boulevard Alsace Lorraine, 80000 Amiens, France","2.27981597007699,49.8737107813327,2.33569175182395,49.9096416144789","Rénové en avril 2015, le Holiday Inn Express Amiens comprend des chambres confortables avec une connexion Wi-Fi gratuite. Vous séjournerez dans le centre d’Amiens, à seulement 50 mètres de la gare et à 10 minutes à pied de la cathédrale.
Desservis par un ascenseur, tous les hébergements incluent la climatisation, un coffre-fort, une machine à expresso et une télévision haute définition par satellite à écran plat.
Chaque matin, le Holiday Inn Express Amiens sert gratuitement un petit-déjeuner buffet. Vous trouverez de nombreux restaurants dans les environs.
Cet établissement non-fumeurs propose un bar, une salle de sport ainsi que des services de repassage et de blanchisserie. Situé dans les environs, un parking public souterrain est accessible aux voitures d’une hauteur maximale de 1,80 mètre.
C'est le quartier préféré des voyageurs visitant Amiens, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,6 pour un séjour à deux.
L'établissement Holiday Inn Express Amiens, an IHG Hotel accueille des clients Booking.com depuis le 4 août 2007.
Chaîne hôtelière/marque: Holiday Inn Express"
GRANDE MAISON COSY TERRASSE PARKING GARE 8PERS,https://www.booking.com/hotel/fr/grande-maison-cosy-terrasse-parking-gare-8pers-amiens.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Aqbyx50GwAIB0gIkNjU5ZDc4MmQtN2E3ZC00MTAxLTk0YTktM2YzYjk1NzhkOTU12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=class&srpvid=a1aa9619aba902a2&srepoch=1672608066&from=searchresults#hotelTmpl,"9,5",11 expériences vécues,Amiens,"19 Rue Masclef, 80000 Amiens, France","2.28386638991241,49.8746076834269,2.33974321008759,49.9105385165731","Vous pouvez bénéficier d'une réduction Genius dans l'établissement GRANDE MAISON COSY TERRASSE PARKING GARE 8PERS ! Connectez-vous pour économiser.
Dotée d'une connexion Wi-Fi et d'un parking privé gratuits, la GRANDE MAISON COSY TERRASSE PARKING GARE 8PERS est située à Amiens, à seulement 600 mètres de la gare. Il se trouve à 3,9 km du Zénith d'Amiens et à 4,6 km de l'université de Picardie Jules Verne.
Cette maison de vacances comprend 3 chambres, une télévision à écran plat ainsi qu'une cuisine entièrement équipée avec un lave-vaisselle, un micro-ondes, un lave-linge et un four. Les serviettes et le linge de lit sont fournis.
Vous pourrez profiter d'une terrasse sur place.
Vous séjournerez à proximité du parc des jardins flottants, du musée Berny et du tribunal de grande instance d'Amiens. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 64 km.
C'est le quartier préféré des voyageurs visitant Amiens, selon les commentaires clients indépendants.
L'établissement GRANDE MAISON COSY TERRASSE PARKING GARE 8PERS accueille des clients Booking.com depuis le 24 juil. 2022.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Au Coeur d'Amiens,https://www.booking.com/hotel/fr/maison-au-coeur-de-la-ville-amiens1.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Aqbyx50GwAIB0gIkNjU5ZDc4MmQtN2E3ZC00MTAxLTk0YTktM2YzYjk1NzhkOTU12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=class&srpvid=a1aa9619aba902a2&srepoch=1672608066&from=searchresults#hotelTmpl,"9,1",40 expériences vécues,Amiens,"15 Boulevard du Cange, 80000 Amiens, France","2.2784276159261,49.8781898834269,2.33430858407388,49.9141207165731","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Au Coeur d'Amiens ! Connectez-vous pour économiser.
Situé à Amiens, à seulement 1 km de la gare, l'établissement Au Coeur d'Amiens propose un service de prêt de vélos, un jardin et une réception ouverte 24h/24. Vous bénéficierez gratuitement d'une connexion Wi-Fi dans l'ensemble des locaux et d'un parking privé sur place.
Cette maison de vacances comprend 2 chambres, une salle de bains, du linge de lit, des serviettes, une télévision par satellite à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la ville. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.
Un barbecue est à votre disposition sur place.
Vous séjournerez à proximité du parc des jardins flottants, du musée Berny et du tribunal de grande instance d'Amiens. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 65 km.
L'établissement Au Coeur d'Amiens accueille des clients Booking.com depuis le 18 janv. 2017."
Les Augustins,https://www.booking.com/hotel/fr/les-augustins-amiens.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Aqbyx50GwAIB0gIkNjU5ZDc4MmQtN2E3ZC00MTAxLTk0YTktM2YzYjk1NzhkOTU12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=class&srpvid=a1aa9619aba902a2&srepoch=1672608066&from=searchresults#hotelTmpl,"7,9",895 expériences vécues,Amiens,"8 Rue des Augustins, 80000 Amiens, France","2.27783863124784,49.8762635834269,2.33371736875216,49.9121944165731","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Augustins ! Connectez-vous pour économiser.
Situé à Amiens, à moins de 700 mètres de la gare et à 3,5 km du Zénith, l'établissement Les Augustins propose des hébergements avec une connexion Wi-Fi gratuite et un coin salon.
Tous les logements comprennent une cuisine entièrement équipée avec une table à manger, une télévision par câble à écran plat ainsi qu'une salle de bains privative pourvue d'une douche, d'articles de toilette gratuits et d'un sèche-cheveux. Un réfrigérateur, un four, un micro-ondes, une machine à café et une bouilloire sont également fournis.
Vous séjournerez à proximité du parc des jardins flottants, du musée Berny et du tribunal de grande instance d'Amiens. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 65 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.
L'établissement Les Augustins accueille des clients Booking.com depuis le 2 déc. 2018."
