name,link,review_score,review_count,area,address,coordinates_gps,description
Camping Le Bourdieu,https://www.booking.com/hotel/fr/camping-le-bourdieu.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFy50GwAIB0gIkMGY0MTc0NmYtNDIxYS00ZjQwLTgyZTgtN2JkM2QxOTRkMzI12AIG4AIB&sid=fec1d643bb4e797189447fbd6c93edb4&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=f1716232d032008c&srepoch=1672667878&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4",40 expériences vécues,Durfort,"Lieu dit le Bourdieu, 09130 Durfort, France","1.43237452044332,43.1741295109485,1.48174901471293,43.2100603440947","Situé dans la région Midi-Pyrénées, ce camping inclut une piscine extérieure, un mini-golf et une table de ping-pong. Le personnel propose des animations pour les enfants et un parking privé est gratuitement mis à disposition sur place.
Dotés d'une terrasse meublée, les mobile homes du Camping le Bourdieu disposent d'une kitchenette équipée d'un four micro-ondes et d'un coin salon avec une télévision par satellite. Une salle de bains, un lave-linge et du matériel de repassage sont mis à disposition.
Le camping Le Bourdieu comporte un bar avec terrasse, une blanchisserie et une bibliothèque. Vous pourrez jouer au billard ou à la pétanque et des soirées à thème sont organisées par le personnel.
Le parc d'aventures et d'accrobranche Séquoia Vertigo se trouve à seulement 11 km, le village fortifié du Carla Bayle à 10 km. La gare de Saint Verdun est située à 15 km et l'autoroute A66 est accessible en 25 minutes en voiture.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,6 pour un séjour à deux.
L'établissement Camping Le Bourdieu accueille des clients Booking.com depuis le 30 mai 2012."
Chambres d'Hôtes La Maison Blanche,https://www.booking.com/hotel/fr/la-maison-blanche-lorp-sentaraille.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFy50GwAIB0gIkMGY0MTc0NmYtNDIxYS00ZjQwLTgyZTgtN2JkM2QxOTRkMzI12AIG4AIB&sid=fec1d643bb4e797189447fbd6c93edb4&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=f1716232d032008c&srepoch=1672667878&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,1",26 expériences vécues,Lorp Sentaraille,"Chemin de la Mole, 09190 Lorp Sentaraille, France","1.09762515942985,42.9955493834269,1.14685584057011,43.0314802165731","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Chambres d'Hôtes La Maison Blanche ! Connectez-vous pour économiser.
Située dans la région Midi-Pyrénées, à seulement 1 km du village gallo-romain de Saint-Lizier, La Maison Blanche est une maison d'hôtes qui possède des écuries et des chevaux sur place. Elle propose des chambres sobres dotées d'une connexion Wi-Fi gratuite.
Les chambres offrent toutes une vue sur le jardin. Elles comprennent une salle de bains privative avec baignoire, douche et articles de toilette gratuits. Un petit-déjeuner continental est servi tous les jours et sur demande, vous pouvez également profiter des autres repas préparés par les propriétaires.
Une aire de jeux pour enfants est installée dans le jardin et vous pouvez vous joindre aux propriétaires lorsqu'ils s'occupent des animaux. Si vous possédez un cheval, des box peuvent être loués dans les écuries en supplément.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.
Votre séjour comprendra :
Wi-Fi Gratuit Coin repas Cheminée Télévision à écran plat Terrasse
L'établissement Chambres d'Hôtes La Maison Blanche accueille des clients Booking.com depuis le 26 oct. 2012."
Les Bordes De Paloumières,https://www.booking.com/hotel/fr/les-bordes-de-paloumieres.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFy50GwAIB0gIkMGY0MTc0NmYtNDIxYS00ZjQwLTgyZTgtN2JkM2QxOTRkMzI12AIG4AIB&sid=fec1d643bb4e797189447fbd6c93edb4&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=f1716232d032008c&srepoch=1672667878&from=searchresults#hotelTmpl,"8,6",89 expériences vécues,Vicdessos,"Les Bordes De Paloumières, 09220 Vicdessos, France","1.46402514694843,42.7517813421125,1.51306163131606,42.7877121752587","Situé à Vicdessos, en Midi-Pyrénées, l'établissement Les Bordes De Paloumières propose des hébergements avec un parking privé gratuit.
Tous les logements comprennent une télévision par satellite à écran plat, du matériel de repassage, une armoire, un coin salon avec un canapé ainsi qu'une kitchenette équipée d'un lave-vaisselle et d'un micro-ondes. Un réfrigérateur, un four, des plaques de cuisson, une bouilloire et une machine à café sont également disponibles.
Cette maison de campagne possède une terrasse.
Lors de votre séjour, vous pourrez profiter d'un jardin avec barbecue sur place et faire de la randonnée et du ski dans les environs.
Vous séjournerez à 12 km de la grotte de Niaux et à 40 km du col de la Crouzette. L'aéroport de Carcassonne, le plus proche, est implanté à 106 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux.
L'établissement Les Bordes De Paloumières accueille des clients Booking.com depuis le 23 févr. 2016."
Les Granges d'Ignaux,https://www.booking.com/hotel/fr/les-granges-d-39-ignaux.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFy50GwAIB0gIkMGY0MTc0NmYtNDIxYS00ZjQwLTgyZTgtN2JkM2QxOTRkMzI12AIG4AIB&sid=fec1d643bb4e797189447fbd6c93edb4&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=f1716232d032008c&srepoch=1672667878&from=searchresults#hotelTmpl,"8,3",181 expériences vécues,Ignaux,"4 chemin de l'Ecole, 09110 Ignaux, France","1.81479357960804,42.7139602852371,1.86380015055551,42.7498911183833","Offrant une vue sur la montagne, l'établissement Les Granges d'Ignaux est situé à Ignaux. Il propose un jardin et un salon commun. La connexion Wi-Fi est gratuite.
Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux.
Cette chambre d'hôtes sert un petit-déjeuner buffet ou continental.
L'établissement possède une terrasse bien exposée et une aire de jeux pour enfants. Vous pourrez faire de la randonnée dans les environs.
L'établissement Les Granges d'Ignaux se trouve à 29 km de la carrière de Talc et à 30 km de la grotte de Lombrives. L'aéroport d'Andorre-La Seu d'Urgell, le plus proche, est implanté à 86 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,5 pour un séjour à deux.
L'établissement Les Granges d'Ignaux accueille des clients Booking.com depuis le 13 nov. 2018.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Skymist Maison d'hôtes,https://www.booking.com/hotel/fr/skymist.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFy50GwAIB0gIkMGY0MTc0NmYtNDIxYS00ZjQwLTgyZTgtN2JkM2QxOTRkMzI12AIG4AIB&sid=fec1d643bb4e797189447fbd6c93edb4&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=f1716232d032008c&srepoch=1672667878&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,7",127 expériences vécues,Biert,"Lieu dit Nabios, 09360 Biert, France","1.2776616927657,42.8841356141496,1.32680331571478,42.9200664472958","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Skymist Maison d'hôtes ! Connectez-vous pour économiser.
Situé à Biert, en Occitanie, à 47 km d'Andorre-la-Vieille, le Skymist Bed & Breakfast offre une vue sur la montagne. Vous bénéficierez gratuitement d'une connexion Wi-Fi dans l'ensemble de l'établissement et d'un parking privé sur place.
Certaines chambres comprennent un coin salon idéal pour se détendre. Vous aurez la possibilité de déguster une tasse de café ou de thé sur votre terrasse ou balcon, tout en admirant la vue sur la montagne. Les chambres donnent accès à une salle de bains commune pourvue d'une douche. Un sèche-cheveux et des articles de toilette gratuits sont également inclus.
L'établissement met à votre disposition un micro-ondes et un salon commun avec une télévision à écran plat.
Vous pourrez pratiquer diverses activités dans les environs, notamment la randonnée, le parapente, le vélo et le ski. Le Skymist se trouve à 39 km de Baqueira-Beret et à 47 km de Vielha. L'aéroport le plus proche, celui de Toulouse-Blagnac, est quant à lui installé à 81 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,2 pour un séjour à deux.
L'établissement Skymist Maison d'hôtes accueille des clients Booking.com depuis le 16 juin 2017."
Terres de France - Domaine du Palais,https://www.booking.com/hotel/fr/terres-de-france-domaine-du-palais.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFy50GwAIB0gIkMGY0MTc0NmYtNDIxYS00ZjQwLTgyZTgtN2JkM2QxOTRkMzI12AIG4AIB&sid=fec1d643bb4e797189447fbd6c93edb4&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=f1716232d032008c&srepoch=1672667878&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,5",314 expériences vécues,Saint-Lizier,"Chemin du Parc Le Palais des Evêques, 09190 Saint-Lizier, France","1.11251885235779,42.9850855834269,1.16174114764221,43.0210164165731","Situé à Saint-Lizier, en Midi-Pyrénées, à proximité du chruque de Saint-Lizier, le Terres de France - Domaine du Palais propose des hébergements avec connexion Wi-Fi et parking privé gratuits.
Tous les logements comprennent un coin salon, une télévision à écran plat, une kitchenette bien équipée avec un coin repas et une salle de bains privative pourvue d'un sèche-cheveux. Un réfrigérateur, un micro-ondes, des plaques de cuisson et une bouilloire sont également fournis.
Vous pourrez profiter d'un salon commun et partir en randonnée dans les environs.
Vous séjournerez à 26 km du col de la Crouzette et à 32 km du club de golf d'Ariege. L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 97 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,7 pour un séjour à deux.
L'établissement Terres de France - Domaine du Palais accueille des clients Booking.com depuis le 21 mai 2021.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Chalet bois au milieu des Pyrénées,https://www.booking.com/hotel/fr/chalet-bois-au-milieu-des-pyrenees.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFy50GwAIB0gIkMGY0MTc0NmYtNDIxYS00ZjQwLTgyZTgtN2JkM2QxOTRkMzI12AIG4AIB&sid=fec1d643bb4e797189447fbd6c93edb4&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=f1716232d032008c&srepoch=1672667878&from=searchresults#hotelTmpl,"9,0",152 expériences vécues,LʼHospitalet-près-lʼAndorre,"3 Las Planos, 09390 LʼHospitalet-près-lʼAndorre, France","1.77392094981994,42.5719384331523,1.82281570785224,42.6078692662985","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Chalet bois au milieu des Pyrénées ! Connectez-vous pour économiser.
Doté d'une terrasse et d'une cuisine commune, le Chalet bois au milieu des Pyrénées bénéficie d’un emplacement idéal à L'Hospitalet-près-l'Andorre, à 25 km du club de golf Real de Cerdaña et à 30 km du sanctuaire de Meritxell. Ce chalet dispose d'un parking privé gratuit et d'une réception ouverte 24h/24.
Ce chalet de 2 chambres comprend un lave-linge, une télévision par satellite à écran plat, une salle de bains avec une douche ainsi qu’une cuisine équipée avec un micro-ondes et un lave-vaisselle.
Après une journée de randonnée, de ski ou de pêche, vous pourrez vous détendre dans le jardin ou le coin salon commun.
Vous trouverez le musée municipal de Llivia à 28 km et le parcours de golf de Font-Romeu à 38 km du chalet. L'aéroport d'Andorre-La Seu d'Urgell, le plus proche, est situé à 63 km du Chalet bois au milieu des Pyrénées.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux.
L'établissement Chalet bois au milieu des Pyrénées accueille des clients Booking.com depuis le 28 nov. 2017.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Camping Le Castella,https://www.booking.com/hotel/fr/camping-le-castella.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFy50GwAIB0gIkMGY0MTc0NmYtNDIxYS00ZjQwLTgyZTgtN2JkM2QxOTRkMzI12AIG4AIB&sid=fec1d643bb4e797189447fbd6c93edb4&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=f1716232d032008c&srepoch=1672667878&from=searchresults#hotelTmpl,"8,2",128 expériences vécues,Luzenac,"4 Route Du Castella, 09250 Luzenac, France","1.73915813155588,42.741118204025,1.78818617637865,42.7770490371712","Offrant une vue sur la montagne, le Camping Le Castella propose un hébergement avec une piscine extérieure ouverte en saison et un balcon, à environ 15 km de Talc Career of Trimouns. Ce chalet 1 étoile se trouve à 16 km de la grotte de Lombrives.
Ce chalet comprend 2 chambres, une télévision par câble à écran plat, une kitchenette équipée d'un réfrigérateur et d'un four, ainsi qu'une salle de bains pourvue d'une douche. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi.
Vous pourrez pratiquer le ski dans les environs.
Vous séjournerez à 22 km de la grotte de Niaux et à 23 km de celle de Bedeilhac. L'aéroport d'Andorre-La Seu d'Urgell, le plus proche, est implanté à 88 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.
L'établissement Camping Le Castella accueille des clients Booking.com depuis le 26 mai 2015.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Les gîtes de Beille,https://www.booking.com/hotel/fr/les-gites-de-beille.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFy50GwAIB0gIkMGY0MTc0NmYtNDIxYS00ZjQwLTgyZTgtN2JkM2QxOTRkMzI12AIG4AIB&sid=fec1d643bb4e797189447fbd6c93edb4&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=f1716232d032008c&srepoch=1672667878&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,2",115 expériences vécues,Les Cabannes,"25 Quartier la Bexane, 09310 Les Cabannes, France","1.65714091184156,42.7675916847969,1.70618991808444,42.8035225179431","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les gîtes de Beille ! Connectez-vous pour économiser.
Situé aux Cabannes, en Midi-Pyrénées, à moins de 45 km du col de la Crouzette, l'établissement Les gîtes de Beille propose des hébergements avec une connexion Wi-Fi gratuite, un barbecue, un jardin et un parking privé gratuit.
Tous les logements disposent d'une terrasse avec vue sur la montagne, d'une kitchenette avec un réfrigérateur et un micro-ondes, ainsi que d'une salle de bains privative avec douche. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.
Vous pourrez jouer au minigolf sur place ou faire de la randonnée dans les environs.
Vous séjournerez à 8,2 km de la grotte de Lombrives et à 14 km de la grotte de Niaux. L'aéroport d'Andorre-La Seu d'Urgell, le plus proche, est implanté à 96 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.
L'établissement Les gîtes de Beille accueille des clients Booking.com depuis le 24 janv. 2022."
Le Hameau du Comté de Foix,https://www.booking.com/hotel/fr/le-hameau-du-comte-de-foix.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFy50GwAIB0gIkMGY0MTc0NmYtNDIxYS00ZjQwLTgyZTgtN2JkM2QxOTRkMzI12AIG4AIB&sid=fec1d643bb4e797189447fbd6c93edb4&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=f1716232d032008c&srepoch=1672667878&from=searchresults#hotelTmpl,"8,7",530 expériences vécues,Mercus-Garrabet,"8 rue de la Rivière, 09400 Mercus-Garrabet, France","1.60961119807887,42.8765825834269,1.65874680192113,42.9125134165731","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Hameau du Comté de Foix ! Connectez-vous pour économiser.
Situé à Mercus-Garrabet, en Midi-Pyrénées, à moins de 40 km du col de la Crouzette, l'établissement Le Hameau du Comté de Foix propose des hébergements avec une connexion Wi-Fi gratuite, une aire de jeux pour enfants, un jardin et un parking privé gratuit.
Revêtus de parquet, les logements comprennent un coin repas, une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'une douche et d'un sèche-cheveux. Un micro-ondes, un réfrigérateur, un four, une bouilloire et une machine à café sont également fournis.
Cet appart'hôtel possède une terrasse bien exposée.
Vous pourrez jouer au ping-pong sur place et faire de la randonnée ou du ski dans les environs.
Vous séjournerez à 10 km du château de Foix et à 11 km de la grotte de Bedeilhac. L'aéroport de Carcassonne, le plus proche, est implanté à 84 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,6 pour un séjour à deux.
L'établissement Le Hameau du Comté de Foix accueille des clients Booking.com depuis le 29 nov. 2019."
la maison du bonheur chez Yann HUMBLET,https://www.booking.com/hotel/fr/la-maison-du-bonheur-moulis.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFy50GwAIB0gIkMGY0MTc0NmYtNDIxYS00ZjQwLTgyZTgtN2JkM2QxOTRkMzI12AIG4AIB&sid=fec1d643bb4e797189447fbd6c93edb4&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=f1716232d032008c&srepoch=1672667878&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,2",101 expériences vécues,Moulis,"lieu-dit rémillassé, 09200 Moulis, France","1.06808440760468,42.9287005834269,1.11726159239532,42.9646314165731","Vous pouvez bénéficier d'une réduction Genius dans l'établissement la maison du bonheur chez Yann HUMBLET ! Connectez-vous pour économiser.
Dotée d'un jardin, d'un salon commun et d'une terrasse, la maison du bonheur chez Yann HUMBLET propose un hébergement avec une connexion Wi-Fi gratuite et une vue sur la montagne à Moulis. Ce séjour chez l'habitant propose un parking privé gratuit et une cuisine commune.
Ce séjour chez l'habitant est équipé d'une télévision. La cuisine est équipée d'un réfrigérateur, d'un four et d'un micro-ondes. La douche est pourvue d'articles de toilette gratuits et d'un sèche-cheveux.
Un petit-déjeuner buffet et continental est servi tous les jours.
La maison du bonheur Un barbecue est à votre disposition.
Vous séjournerez à 32 km du col de la Crouzette et à 10 km du chruque de Saint-Lizier. L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 106 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux.

En voir plus"
LES CHÂLETS DE MONTORGUEIL,https://www.booking.com/hotel/fr/les-chalets-de-montorgueil-saurat.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFy50GwAIB0gIkMGY0MTc0NmYtNDIxYS00ZjQwLTgyZTgtN2JkM2QxOTRkMzI12AIG4AIB&sid=fec1d643bb4e797189447fbd6c93edb4&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=f1716232d032008c&srepoch=1672667878&from=searchresults#hotelTmpl,"8,7",36 expériences vécues,Saurat,"LIEU-DIT CAMPAGNOLE ROUTE DU COL DE PORT, 09400 Saurat, France","1.42892228482605,42.8813845834269,1.47806171517395,42.9173154165731","Vous pouvez bénéficier d'une réduction Genius dans l'établissement LES CHÂLETS DE MONTORGUEIL ! Connectez-vous pour économiser.
Situé à Saurat, en Midi-Pyrénées, l'établissement LES CHÂLETS DE MONTORGUEIL propose des hébergements avec un parking privé gratuit.
Tous les logements comprennent un canapé, un coin salon, une télévision à écran plat, une kitchenette bien équipée avec un coin repas et une salle de bains privative pourvue d'articles de toilette gratuits. Leur cuisine entièrement équipée comporte un micro-ondes, un réfrigérateur, un four et une machine à café.
Le camping possède une terrasse.
Vous pourrez jouer au ping-pong sur place ou faire de la randonnée dans les environs.
Vous séjournerez à 17 km du col de la Crouzette et à 14 km de la grotte de Bedeilhac. L'aéroport de Carcassonne, le plus proche, est implanté à 106 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,2 pour un séjour à deux.
L'établissement LES CHÂLETS DE MONTORGUEIL accueille des clients Booking.com depuis le 11 juin 2019.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
"The Originals Access, Hôtel Foix (P'tit Dej-Hotel)",https://www.booking.com/hotel/fr/campanilefoix.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFy50GwAIB0gIkMGY0MTc0NmYtNDIxYS00ZjQwLTgyZTgtN2JkM2QxOTRkMzI12AIG4AIB&sid=fec1d643bb4e797189447fbd6c93edb4&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=f1716232d032008c&srepoch=1672667878&from=searchresults#hotelTmpl,"7,9",1 498 expériences vécues,Foix,"Ancienne Rn 20 Lieu dit Le Couloumié - Départementale 919, 09000 Foix, France","1.59122568134546,42.9741464787858,1.6404392146659,43.010077311932","Vous pouvez bénéficier d'une réduction Genius dans l'établissement The Originals Access, Hôtel Foix (P'tit Dej-Hotel) ! Connectez-vous pour économiser.
Situé au sein du parc naturel régional des Pyrénées ariégeoises, à 75 km de Toulouse, l’établissement The Originals Access, Hôtel Foix (P'tit Dej-Hotel) dispose d'une réception automatique ouverte 24h/24.
Décorées dans un style sobre et dotées d’un mobilier en bois, les chambres disposent d’une télévision et d’un téléphone. La salle de bains privative est pourvue d'une baignoire.
Un petit-déjeuner est servi tous les matins. Le restaurant sur place bénéficie d’une terrasse.
La gare de Foix se trouve à 6 minutes en voiture du The Originals Access, Hôtel Foix, et un parking public gratuit se trouve à proximité. Ce logement se trouve à 80 km d’Andorre et de la frontière espagnole.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,1 pour un séjour à deux.
L'établissement The Originals Access, Hôtel Foix (P'tit Dej-Hotel) accueille des clients Booking.com depuis le 18 nov. 2005.
Chaîne hôtelière/marque: The Originals Access"
La Caminada Vielha,https://www.booking.com/hotel/fr/la-caminada-vielha.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFy50GwAIB0gIkMGY0MTc0NmYtNDIxYS00ZjQwLTgyZTgtN2JkM2QxOTRkMzI12AIG4AIB&sid=fec1d643bb4e797189447fbd6c93edb4&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=f1716232d032008c&srepoch=1672667878&from=searchresults#hotelTmpl,"9,5",89 expériences vécues,Montaillou,"5 Quartier Barri d'Amont, 09110 Montaillou, France","1.87257368369539,42.7691923175379,1.92162395821261,42.8051231506841","Doté d'une terrasse et d'une connexion Wi-Fi gratuite, l'établissement La Caminada Vielha est situé à Montaillou, à 29 km de la fontaine de Fontestorbes et à 33 km de la carrière du talc de Trimouns.
Leur salle de bains privative est pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits.
Ce Bed & Breakfast sert un petit-déjeuner buffet et continental chaque matin.
Après une journée de randonnée, de ski ou de vélo, vous pourrez vous détendre dans le jardin ou le coin salon commun.
Vous séjournerez à 40 km de la grotte de Lombrives et du musée de Montségur. L'aéroport de Carcassonne, le plus proche, est implanté à 91 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,2 pour un séjour à deux.
L'établissement La Caminada Vielha accueille des clients Booking.com depuis le 24 juin 2021."
"Demeure de la Carmine, sejour bien-etre d'exception, piscine, hammam, champagne",https://www.booking.com/hotel/fr/demeure-de-la-carmine.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFy50GwAIB0gIkMGY0MTc0NmYtNDIxYS00ZjQwLTgyZTgtN2JkM2QxOTRkMzI12AIG4AIB&sid=fec1d643bb4e797189447fbd6c93edb4&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=f1716232d032008c&srepoch=1672667878&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,4",156 expériences vécues,Mirepoix,"2 chemin de la mestrise, 09500 Mirepoix, France","1.84671024103331,43.0695749765619,1.89600037616343,43.1055058097081","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Demeure de la Carmine, sejour bien-etre d'exception, piscine, hammam, champagne ! Connectez-vous pour économiser.
Implantée à Mirepoix, en Midi-Pyrénées, la Demeure de la Carmine, sejour bien-etre d'exception, piscine, hammam, champagne se situe à 41 km de Carcassonne. Elle propose une piscine extérieure ouverte en saison, un hammam et un bar sur place.
Chaque chambre est équipée d'une télévision à écran plat et d'un coin salon où vous pourrez vous détendre. Certaines d'entre elles offrent une vue sur les montagnes ou la piscine. Les salles de bains sont privatives. Des peignoirs, des chaussons et des articles de toilette gratuits sont également fournis pour plus de confort. La Demeure de la Carmine, sejour bien-etre d'exception, piscine, hammam, champagne met à votre disposition une connexion Wi-Fi gratuite dans tout l'établissement.
Vous bénéficierez par ailleurs d'un salon commun, d'un service d'étage et de boutiques sur place.
Vous séjournerez à 26 km de Foix et à 41 km d'Ax-les-Thermes. L'aéroport de Blagnac, le plus proche, se trouve à 73 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.
L'établissement Demeure de la Carmine, sejour bien-etre d'exception, piscine, hammam, champagne accueille des clients Booking.com depuis le 2 juin 2015."
