name,link,review_score,review_count,area,address,hotel_latitude,hotel_longitude,description
La parenthèse,https://www.booking.com/hotel/fr/la-parenthese-dijon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArrV0Z0GwAIB0gIkOGE2OWE0YmQtOThkMi00NmJkLWI5ZGMtNzdiNTA3ZjA0MzRm2AIG4AIB&sid=6b1cfa1a8e40e661783ed5ed1f78128d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=a69c7d64694301c1&srepoch=1672768202&from=searchresults#hotelTmpl,"9,2",113 expériences vécues,Dijon,"8 rue des Fleurs, 21000 Dijon, France",47.32655765,5.03473660,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement La parenthèse ! Connectez-vous pour économiser.
L'établissement La parenthèse est situé à Dijon, à moins de 1 km de la gare et à 9 minutes à pied de la station de tramway Foch-Gare, dans une région propice à la randonnée. Vous séjournerez à moins de 1 km de l'église Saint-Philibert et bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux.
Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur le jardin.
Vous séjournerez à 1,7 km du parc des expositions Dijon Congrexpo et à 4,6 km de la station de tramway CHU-Hopitaux. L'aéroport de Dole-Jura, le plus proche, est implanté à 51 km.
C'est le quartier préféré des voyageurs visitant Dijon, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.
L'établissement La parenthèse accueille des clients Booking.com depuis le 27 mai 2015.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Appart’City Dijon – Toison D’or,https://www.booking.com/hotel/fr/residence-le-clos-des-ducs.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArrV0Z0GwAIB0gIkOGE2OWE0YmQtOThkMi00NmJkLWI5ZGMtNzdiNTA3ZjA0MzRm2AIG4AIB&sid=6b1cfa1a8e40e661783ed5ed1f78128d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=a69c7d64694301c1&srepoch=1672768202&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,0",1 168 expériences vécues,Dijon,"Rue Des Grandes Varennes, 21121 Dijon, France",47.35495715,5.03765523,"Situé à 10 minutes du centre de Dijon, dans le parc technologique de la Toison d'Or, l'Appart’City Dijon – Toison D’or propose des appartements de 2 ou 3 chambres avec une connexion Wi-Fi gratuite.
Les hébergements comportent une télévision à écran plat, un coin bureau, un coin repas et une cuisine intégrée. Ils comprennent également un coin salon équipé d'un canapé-lit. Les logements peuvent accueillir au minimum 3 personnes.
Le petit-déjeuner se compose de différentes variétés de pain, y compris du pain sans gluten, de viennoiseries, de boissons chaudes et froides, de salade de fruits, de fruits frais, de fromages ainsi que de yaourts. À proximité de la résidence, vous trouverez un restaurant qui est également ouvert du lundi au samedi soir.
Vous bénéficierez d'une connexion Internet par câble à tarif réduit.
L'Appart'City Dijon - Toison D'or est à 5 minutes de route des autoroutes A31 et A39. Le centre commercial Toison d'Or vous attend à proximité.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,1 pour un séjour à deux.
L'établissement Appart’City Dijon – Toison D’or accueille des clients Booking.com depuis le 14 oct. 2009.
Chaîne hôtelière/marque: Appart'City"
Hôtel Le Chambellan,https://www.booking.com/hotel/fr/le-chambellan-dijon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArrV0Z0GwAIB0gIkOGE2OWE0YmQtOThkMi00NmJkLWI5ZGMtNzdiNTA3ZjA0MzRm2AIG4AIB&sid=6b1cfa1a8e40e661783ed5ed1f78128d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=a69c7d64694301c1&srepoch=1672768202&from=searchresults#hotelTmpl,"7,5",977 expériences vécues,"Centre-ville de Dijon, Dijon","92 rue Vannerie, Centre-ville de Dijon, 21000 Dijon, France",47.32178557,5.04516609,"Dijon - séjournez au cœur de la ville – Excellent emplacement - voir la carte
L'hôtel Le Chambellan est abrité dans un bâtiment du XVIIe siècle, dans le centre-ville de Dijon. Son emplacement est idéal pour visiter les églises et les musées, qui sont au nombre de 7 dans un rayon de 15 minutes de marche.
Les chambres chauffées du Chambellan sont toutes équipées d'une télévision à écran plat et de chaînes satellite, ainsi que d'une connexion Wi-Fi gratuite. Toutes les chambres sont insonorisées et certaines chambres offrent une vue sur la cour privée.
Un petit-déjeuner buffet est servi chaque matin dans la salle de petit-déjeuner, où vous pourrez lire les quotidiens à votre disposition.
Le bureau d'excursions de l'hôtel Le Chambellan fournira des informations sur les attractions principales de Dijon, dont l'arc de triomphe Porte Guillaume, situé à seulement 10 minutes de marche. Un parking public se trouve à proximité de l'hôtel, qui est situé à seulement 900 m de la gare de Dijon et à 7 km de l'aéroport Dijon-Bourgogne.
C'est le quartier préféré des voyageurs visitant Dijon, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.
L'établissement Hôtel Le Chambellan accueille des clients Booking.com depuis le 11 avr. 2011."
Le Loisy,https://www.booking.com/hotel/fr/appartement-demain.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArrV0Z0GwAIB0gIkOGE2OWE0YmQtOThkMi00NmJkLWI5ZGMtNzdiNTA3ZjA0MzRm2AIG4AIB&sid=6b1cfa1a8e40e661783ed5ed1f78128d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=a69c7d64694301c1&srepoch=1672768202&from=searchresults#hotelTmpl,"9,4",41 expériences vécues,"Centre-ville de Dijon, Dijon","15 Rue de la Préfecture, Centre-ville de Dijon, 21000 Dijon, France",47.32321534,5.04123303,"Dijon - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Loisy ! Connectez-vous pour économiser.
Installé en plein cœur de Dijon, l'établissement Le Loisy est un appartement moderne et indépendant doté d'une baignoire spa, situé à seulement 80 mètres de l'église Notre-Dame ainsi qu'à 1,5 km de la gare.
Situé au rez-de-chaussée, l'appartement comprend une pièce à vivre avec une télévision à écran plat, une chambre avec une armoire ainsi que du matériel de repassage. La salle de bains est pourvue d'une douche. La cuisine est équipée d'un four traditionnel, d'un four micro-ondes et d'un lave-vaisselle. Un lave-linge et un sèche-linge vous sont également fournis.
Vous trouverez des commerces et des restaurants à moins de 100 mètres du Le Loisy . Le jardin Arquebuse est à 10 minutes de marche. En outre, vous bénéficierez d'une connexion Wi-Fi gratuite et du chauffage lors de votre séjour.
C'est le quartier préféré des voyageurs visitant Dijon, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.
L'établissement Le Loisy accueille des clients Booking.com depuis le 11 févr. 2013."
"Holiday Inn Dijon Toison D'or, an IHG Hotel",https://www.booking.com/hotel/fr/holiday-inn-dijon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArrV0Z0GwAIB0gIkOGE2OWE0YmQtOThkMi00NmJkLWI5ZGMtNzdiNTA3ZjA0MzRm2AIG4AIB&sid=6b1cfa1a8e40e661783ed5ed1f78128d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=a69c7d64694301c1&srepoch=1672768202&from=searchresults#hotelTmpl,"7,9",3 049 expériences vécues,Dijon,"1 Place Marie de Bourgogne, 21000 Dijon, France",47.35570000,5.05200000,"Doté d'un spa avec un sauna, un hammam et une salle de sport, le Holiday Inn Dijon Toison D'or vous accueille en périphérie du centre-ville historique de Dijon, en plein cœur du parc technologique de la Toison d'Or. Il propose des hébergements dotés de la climatisation et d'une connexion Wi-Fi gratuite.
Les chambres sont spacieuses et disposent d'une télévision par satellite à écran plat. Elles affichent une décoration contemporaine ponctuée de touches de couleur. Leur salle de bains privative est pourvue d'équipements du créateur Philippe Starck.
L'établissement sert tous les matins un petit-déjeuner buffet. Son restaurant, le Gallery 412, propose des spécialités françaises traditionnelles et modernes. Un grand choix de vins est disponible au bar Light.
Le Holiday Inn Dijon est à 5 minutes de marche du Zénith et à 15 minutes en tramway de la gare de la ville. Un parking est disponible gratuitement sur place et l'autoroute est accessible en 2 minutes en voiture. Le centre commercial de la Toison d'Or, regroupant 180 magasins, est à seulement 1 minute de marche.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,6 pour un séjour à deux.
L'établissement Holiday Inn Dijon Toison D'or, an IHG Hotel accueille des clients Booking.com depuis le 7 déc. 2006.
Chaîne hôtelière/marque: Holiday Inn Hotels & Resorts"
Hôtel Montchapet Dijon Centre,https://www.booking.com/hotel/fr/montchapet.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArrV0Z0GwAIB0gIkOGE2OWE0YmQtOThkMi00NmJkLWI5ZGMtNzdiNTA3ZjA0MzRm2AIG4AIB&sid=6b1cfa1a8e40e661783ed5ed1f78128d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=a69c7d64694301c1&srepoch=1672768202&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,1",1 898 expériences vécues,Dijon,"26 rue Jacques Cellerier, 21000 Dijon, France",47.32742402,5.03345892,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Montchapet Dijon Centre ! Connectez-vous pour économiser.
L'Hotel Montchapet est situé au cœur de Dijon, à seulement 10 minutes à pied de la gare de Dijon-Ville. Il propose des chambres insonorisées et une connexion Wi-Fi gratuite.
Toutes les chambres de l'Hotel Montchapet sont décorées de façon moderne et dotées d'une salle de bains privative.
Vous pourrez vous détendre en buvant un verre au bar de l'hôtel après une journée de visites. L'hôtel se trouve à moins de 10 minutes à pied de la cathédrale de Dijon.
C'est le quartier préféré des voyageurs visitant Dijon, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.
L'établissement Hôtel Montchapet Dijon Centre accueille des clients Booking.com depuis le 11 août 2009."
Chambre d'hôtes Le Petit Tertre,https://www.booking.com/hotel/fr/le-petit-tertre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArrV0Z0GwAIB0gIkOGE2OWE0YmQtOThkMi00NmJkLWI5ZGMtNzdiNTA3ZjA0MzRm2AIG4AIB&sid=6b1cfa1a8e40e661783ed5ed1f78128d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=a69c7d64694301c1&srepoch=1672768202&from=searchresults#hotelTmpl,"8,9",713 expériences vécues,"Centre-ville de Dijon, Dijon","41 Rue Verrerie, Centre-ville de Dijon, 21000 Dijon, France",47.32396148,5.04365131,"Dijon - séjournez au cœur de la ville – Excellent emplacement - voir la carte
L'établissement le Petit Tertre est situé dans le centre de Dijon, à 3 minutes à pied du palais des ducs de Bourgogne. Il propose une connexion Wi-Fi gratuite.
Tous les appartements sont entièrement équipés dans un style du XVIIIe siècle. L'appartement Empire de style Napoléon, offre une vue sur la cour.
Le petit-déjeuner peut être servi dans votre chambre.
L'établissement se trouve à quelques minutes de marche du musée des beaux-arts et de l'église Notre-Dame de Dijon.
C'est le quartier préféré des voyageurs visitant Dijon, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,8 pour un séjour à deux.
L'établissement Chambre d'hôtes Le Petit Tertre accueille des clients Booking.com depuis le 15 juil. 2010."
Hôtel République,https://www.booking.com/hotel/fr/republique-dijon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArrV0Z0GwAIB0gIkOGE2OWE0YmQtOThkMi00NmJkLWI5ZGMtNzdiNTA3ZjA0MzRm2AIG4AIB&sid=6b1cfa1a8e40e661783ed5ed1f78128d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=a69c7d64694301c1&srepoch=1672768202&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,0",1 519 expériences vécues,"Centre-ville de Dijon, Dijon","3 rue du Nord, Centre-ville de Dijon, 21000 Dijon, France",47.32570141,5.04478052,"Dijon - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Cette auberge du XVIIIe siècle est située dans une rue calme du centre historique de Dijon. Elle vous accueille dans un cadre moderne et élégant avec connexion Wi-Fi gratuite.
L'hôtel République propose des chambres à l'atmosphère chaleureuse, décorées dans des couleurs chaudes. Les chambres sont équipées d'une salle de bains privative et d'une télévision à écran plat.
Vous pourrez vous détendre sur la terrasse de l'hôtel République. Un petit-déjeuner buffet est servi chaque matin.
La gare de Dijon-Ville est accessible en moins de 15 minutes à pied ou en 5 minutes de tramway depuis l'arrêt République. L'établissement est situé à 900 mètres du musée des beaux-arts de Dijon et à 8 minutes à pied de la cathédrale.
C'est le quartier préféré des voyageurs visitant Dijon, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.
L'établissement Hôtel République accueille des clients Booking.com depuis le 20 mars 2009."
Appartement Patarin Dijon,https://www.booking.com/hotel/fr/patarin-apartment.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArrV0Z0GwAIB0gIkOGE2OWE0YmQtOThkMi00NmJkLWI5ZGMtNzdiNTA3ZjA0MzRm2AIG4AIB&sid=6b1cfa1a8e40e661783ed5ed1f78128d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=a69c7d64694301c1&srepoch=1672768202&from=searchresults#hotelTmpl,"9,2",70 expériences vécues,"Centre-ville de Dijon, Dijon","11 Rue Charrue, Centre-ville de Dijon, 21000 Dijon, France",47.31925720,5.03973923,"Dijon - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Appartement Patarin Dijon ! Connectez-vous pour économiser.
L'Appartement Patarin Dijon se situe à Dijon. Le parc des expositions et des congrès est à 1,5 km.
Cet appartement comprend une cuisine équipée d'un four et d'un micro-ondes. Vous pourrez profiter d'une télévision à écran plat et d'un lecteur DVD. La salle de bains privative est pourvue d'une douche.
Le Zénith de Dijon se situe à 4,4 km de l'Appartement Patarin Dijon, et le jardin botanique de l'Arquebuse de Dijon est à 900 mètres. L'aéroport de Dole-Jura est le plus proche, à 43 km de l'Appartement Patarin Dijon.
C'est le quartier préféré des voyageurs visitant Dijon, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 10 pour un séjour à deux.
L'établissement Appartement Patarin Dijon accueille des clients Booking.com depuis le 24 avr. 2017."
Oceania Le Jura Dijon,https://www.booking.com/hotel/fr/tidijon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArrV0Z0GwAIB0gIkOGE2OWE0YmQtOThkMi00NmJkLWI5ZGMtNzdiNTA3ZjA0MzRm2AIG4AIB&sid=6b1cfa1a8e40e661783ed5ed1f78128d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=a69c7d64694301c1&srepoch=1672768202&from=searchresults#hotelTmpl,"8,4",1 619 expériences vécues,"Centre-ville de Dijon, Dijon","14 Avenue Foch, Centre-ville de Dijon, 21000 Dijon, France",47.32360740,5.03021546,"Dijon - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Oceania Le Jura Dijon ! Connectez-vous pour économiser.
L'Oceania Le Jura Dijon vous accueille dans le centre-ville, à 200 mètres de la gare et à 10 minutes de tramway du Palais des Congrès. Il propose des chambres dotées d'une connexion Wi-Fi gratuite et d'une vue sur le jardin.
La plupart des chambres sont spacieuses, insonorisées et pourvues d'une télévision par câble à écran plat.
Chaque matin, l'hôtel Le Jura propose un petit-déjeuner buffet qui peut être servi dans votre chambre. Vous pourrez savourer un verre au bar et trouverez des distributeurs automatiques sur place.
Enfin, vous profiterez d'une piscine intérieure chauffée, d'un hammam et d'une salle de sport.
C'est le quartier préféré des voyageurs visitant Dijon, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,9 pour un séjour à deux.
L'établissement Oceania Le Jura Dijon accueille des clients Booking.com depuis le 5 mars 2010."
Le Jardin Darcy Liberté Hyper centre gare-ville parking public payant dans la rue,https://www.booking.com/hotel/fr/le-jardin-darcy-hyper-centre-gare-ville.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArrV0Z0GwAIB0gIkOGE2OWE0YmQtOThkMi00NmJkLWI5ZGMtNzdiNTA3ZjA0MzRm2AIG4AIB&sid=6b1cfa1a8e40e661783ed5ed1f78128d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=a69c7d64694301c1&srepoch=1672768202&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,0",20 expériences vécues,"Centre-ville de Dijon, Dijon","4eme Etage 4 Avenue de la 1ere Armee Francaise, Centre-ville de Dijon, 21000 Dijon, France",47.32457750,5.03348260,"Dijon - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Jardin Darcy Liberté Hyper centre gare-ville parking public payant dans la rue ! Connectez-vous pour économiser.
L'appartement climatisé Le Jardin Darcy Liberté Hyper centre gare-ville parking public payant dans la rue est situé à Dijon, à 400 mètres de l'église Saint-Philibert. Offrant une vue sur le jardin Darcy, il se trouve à 1,6 km du parc des expositions et des congrès de Dijon.
Le logement comprend une cuisine équipée d’un lave-vaisselle, d’un four, d’un micro-ondes, d’une machine à café et d’une bouilloire. Les serviettes et le linge de lit sont fournis. Vous disposerez de 2 salles de bains.
Une place de stationnement privée est disponible gratuitement sur place. Vous trouverez également un parking public à proximité. L’appartement Le Jardin Darcy Liberté Hyper centre gare-ville parking public payant dans la rue se situe à 50 mètres du jardin Darcy et à 4 km du Zénith de Dijon. L’aéroport de Dole-Jura est implanté à 44 km.
C'est le quartier préféré des voyageurs visitant Dijon, selon les commentaires clients indépendants.
L'établissement Le Jardin Darcy Liberté Hyper centre gare-ville parking public payant dans la rue accueille des clients Booking.com depuis le 21 mai 2017."
Vertigo | a Member of Design Hotels™,https://www.booking.com/hotel/fr/vertigo.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArrV0Z0GwAIB0gIkOGE2OWE0YmQtOThkMi00NmJkLWI5ZGMtNzdiNTA3ZjA0MzRm2AIG4AIB&sid=6b1cfa1a8e40e661783ed5ed1f78128d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=a69c7d64694301c1&srepoch=1672768202&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,1",1 616 expériences vécues,"Centre-ville de Dijon, Dijon","3 rue Devosge, Centre-ville de Dijon, 21000 Dijon, France",47.32428953,5.03427227,"Dijon - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Vertigo | a Member of Design Hotels™ ! Connectez-vous pour économiser.
Proposant une piscine intérieure, un spa Nuxe et un centre de bien-être, le Vertigo - Design Hotels est un hôtel design situé à Dijon. Vous bénéficierez gratuitement d'une connexion Wi-Fi disponible dans l'ensemble de l'établissement, de vélos, d'un sauna et d'un hammam.
Décorées individuellement, les chambres climatisées possèdent des lits suspendus, une télévision par satellite à écran plat, une machine à café et offrent une vue sur la ville ainsi que sur le jardin. Leur salle de bains privative est pourvue d'une douche, de peignoirs et d'un sèche-cheveux.
Le petit-déjeuner est servi chaque matin dans le salon commun ou dans le confort de votre chambre, moyennant des frais supplémentaires. L'hôtel comporte également un bar préparant des boissons et des repas légers.
Vous séjournerez à 400 mètres de l'église Saint-Philibert et à 500 mètres de la gare ferroviaire de Dijon.
C'est le quartier préféré des voyageurs visitant Dijon, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.
L'établissement Vertigo | a Member of Design Hotels™ accueille des clients Booking.com depuis le 21 oct. 2014.
Chaîne hôtelière/marque: Design Hotels"
Kyriad Prestige Dijon Nord - Valmy,https://www.booking.com/hotel/fr/kyriad-prestige-dijon-nord-valmy-xml.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArrV0Z0GwAIB0gIkOGE2OWE0YmQtOThkMi00NmJkLWI5ZGMtNzdiNTA3ZjA0MzRm2AIG4AIB&sid=6b1cfa1a8e40e661783ed5ed1f78128d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=a69c7d64694301c1&srepoch=1672768202&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,3",2 259 expériences vécues,Dijon,"Impasse aux Charmes D'asnières - Zac Valmy, 21000 Dijon, France",47.36067300,5.04935300,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Kyriad Prestige Dijon Nord - Valmy ! Connectez-vous pour économiser.
Disposant d'une réception ouverte 24h/24, le Kyriad Prestige Dijon Nord - Valmy est situé à 5 km de la gare de Dijon. Il propose une connexion Wi-Fi gratuite ainsi qu'un parking privé gratuit sur place et un bar. Un petit-déjeuner buffet est servi chaque jour.
Desservies par un ascenseur, toutes les chambres climatisées de l'hôtel Kyriad Prestige Dijon Nord - Valmy sont équipées d'une télévision à écran LCD, d'un coffre-fort et du téléphone. Certaines sont spécialement aménagées pour les personnes à mobilité réduite.
Vous pourrez lire les journaux gratuitement mis à disposition sur la terrasse de l'hôtel. Le restaurant le plus proche se trouve à 450 mètres et le centre commercial à 1 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,2 pour un séjour à deux.
L'établissement Kyriad Prestige Dijon Nord - Valmy accueille des clients Booking.com depuis le 25 juin 2013.
Chaîne hôtelière/marque: Kyriad Prestige Hotel"
Campanile Dijon Congrès Clemenceau,https://www.booking.com/hotel/fr/campanile-dijon-congra-s-cla-c-menceau.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArrV0Z0GwAIB0gIkOGE2OWE0YmQtOThkMi00NmJkLWI5ZGMtNzdiNTA3ZjA0MzRm2AIG4AIB&sid=6b1cfa1a8e40e661783ed5ed1f78128d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=a69c7d64694301c1&srepoch=1672768202&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,1",1 621 expériences vécues,Dijon,"16 Avenue Raymond Poincaré, 21000 Dijon, France",47.32874479,5.05931675,"Situé à Dijon, le Campanile Dijon Congrès Clémenceau propose des chambres climatisées et une connexion Wi-Fi gratuite dans tous ses locaux. Vous pourrez vous détendre autour d'un verre dans son bar-salon ouvert 24h/24. Le Palais des Congrès de Dijon se trouve à 200 mètres.
Toutes ses chambres contemporaines disposent d'une télévision par satellite à écran plat, du chauffage ainsi que d'une salle de bains privative avec sèche-cheveux et douche.
Un parking privé et sécurisé est disponible sur réservation préalable et moyennant un coût supplémentaire. Le centre-ville de Dijon est situé à 1 km de l'établissement. En face de l'hôtel, se trouve l'arrêt de tramway Poincaré.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,1 pour un séjour à deux.
L'établissement Campanile Dijon Congrès Clemenceau accueille des clients Booking.com depuis le 20 sept. 2013.
Chaîne hôtelière/marque: Campanile"
Le Clos des Jardins,https://www.booking.com/hotel/fr/le-clos-des-jardins.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArrV0Z0GwAIB0gIkOGE2OWE0YmQtOThkMi00NmJkLWI5ZGMtNzdiNTA3ZjA0MzRm2AIG4AIB&sid=6b1cfa1a8e40e661783ed5ed1f78128d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=a69c7d64694301c1&srepoch=1672768202&from=searchresults#hotelTmpl,"9,1",13 expériences vécues,Dijon,"16 Rue Legrand du Saulle, 21000 Dijon, France",47.32806104,5.02349069,"Situé à Dijon, l'établissement Le Clos des Jardins offre une vue sur sa piscine privée. Offrant une vue sur le jardin, cette maison de vacances dispose d'une connexion Wi-Fi gratuite.
Cette maison de vacances comprend 2 chambres, 2 salles de bains, du linge de lit, des serviettes, une télévision par câble à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la ville.
Un service de location de vélos est assuré sur place.
Vous séjournerez à proximité de la gare de Dijon, de la station de tramway Foch-Gare et de l'église Saint-Philibert. L'aéroport de Dole-Jura, le plus proche, est implanté à 52 km.
L'établissement Le Clos des Jardins accueille des clients Booking.com depuis le 17 janv. 2020."
