name,link,review_score,review_count,area,address,coordinates_gps,description
Maison T4 -Jardin+ Parking+ Clim -Proche Remparts,https://www.booking.com/hotel/fr/maison-t4-jardin-parking-clim-proche-remparts.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AqOpy50GwAIB0gIkYWU2MTY5ZWQtNGUxMy00NGEzLWE5YTQtMDI4YTNmNzBhYzYw2AIG4AIB&sid=42b683c5236fca5d3341632d9d408cd1&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=a6d95b17431900eb&srepoch=1672664240&from=searchresults#hotelTmpl,"8,1",23 expériences vécues,Aigues-Mortes,"551 Chemin du Bosquet, 30220 Aigues-Mortes, France","4.18051291728387,43.5478538834269,4.23019268271613,43.5837847165731","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Maison T4 -Jardin+ Parking+ Clim -Proche Remparts ! Connectez-vous pour économiser.
Dotée d'une connexion Wi-Fi gratuite, la Maison T4 -Jardin+ Parking+ Clim -Proche Remparts est située à Aigues-Mortes, à 25 km du parc des expositions de Montpellier, à 29 km du Zénith Sud de Montpellier et à 30 km du centre commercial Odysseum. Situé à 25 km de la salle omnisports Montpellier Arena, il dispose d'une terrasse et d'un parking privé gratuit.
Cet appartement climatisé comprend 3 chambres, une télévision à écran plat ainsi qu'une cuisine équipée d'un four et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 30 km de l'hôtel de ville de Montpellier et à 33 km du Corum. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 30 km.
L'établissement Maison T4 -Jardin+ Parking+ Clim -Proche Remparts accueille des clients Booking.com depuis le 20 mars 2022."
Résidence Odalys Le Mas des Flamants,https://www.booking.com/hotel/fr/residence-le-mas-des-flamants.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AqOpy50GwAIB0gIkYWU2MTY5ZWQtNGUxMy00NGEzLWE5YTQtMDI4YTNmNzBhYzYw2AIG4AIB&sid=42b683c5236fca5d3341632d9d408cd1&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=a6d95b17431900eb&srepoch=1672664240&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,0",401 expériences vécues,Aigues-Mortes,"60 Chemin de Trouche, 30220 Aigues-Mortes, France","4.15577869023378,43.5558289365353,4.20546503419632,43.5917597696815","Située à l'extérieur des fortifications d'Aigues-Mortes, sur les rives du Vidourle, la Résidence Odalys Le Mas des Flamants possède une piscine et des pataugeoires. Vous pourrez également vous rendre à la plage du Grau-du-Roi, à 7 km.
Occupant de petites maisons mitoyennes, les appartements de la Résidence Odalys Le Mas des Flamants comportent une terrasse ou un jardin privés. Une télévision et une connexion Wi-Fi sont disponibles moyennant des frais supplémentaires.
Vous pourrez préparer vos repas dans la kitchenette de votre hébergement et les déguster dans le petit coin repas. Les kitchenettes sont équipées de plaques de cuisson, d'un micro-ondes et d'un lave-vaisselle.
Une place de stationnement gratuite est disponible pour chaque appartement, et une laverie est également à votre disposition sur place. La Résidence Odalys Le Mas des Flamants est à 5 minutes de marche du centre-ville, et vous pourrez vous détendre sur la plage de Port-Camargue, située à 7 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux.
L'établissement Résidence Odalys Le Mas des Flamants accueille des clients Booking.com depuis le 7 févr. 2012.
Chaîne hôtelière/marque: Résidence Vacances Odalys"
Boutique Hôtel des Remparts & Spa,https://www.booking.com/hotel/fr/les-remparts-aigues-mortes.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AqOpy50GwAIB0gIkYWU2MTY5ZWQtNGUxMy00NGEzLWE5YTQtMDI4YTNmNzBhYzYw2AIG4AIB&sid=42b683c5236fca5d3341632d9d408cd1&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=a6d95b17431900eb&srepoch=1672664240&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,5",224 expériences vécues,"Aigues-Mortes Medieval City, Aigues-Mortes","6, Place Anatole France, 30220 Aigues-Mortes, France","4.16550300054218,43.5500701048456,4.21518459383883,43.5860009379918","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Boutique Hôtel des Remparts & Spa ! Connectez-vous pour économiser.
Aménagé dans une ancienne base militaire datant du XVIIIe siècle, au sein des remparts médiévaux d'Aigues-Mortes, le Boutique Hôtel des Remparts & Spa est un établissement raffiné, doté d'un bar et d'une terrasse avec des chaises longues. Un spa avec une piscine intérieure chauffée est à votre disposition. Ce boutique hôtel se trouve en face de la tour de Constance et du Centre des Monuments nationaux.
Présentant une hauteur sous plafond comprise entre 3,30 mètres et 4 mètres, les chambres disposent de murs en pierre, d'un minibar, d'une télévision à écran plat et d'une connexion Wi-Fi gratuite. Toutes comportent une salle de bains avec une baignoire îlot, une douche à l'italienne, des peignoirs et des chaussons. Le coin chambre et la salle de bains ne sont pas séparés. Tous les hébergements donnent sur les remparts.
Un petit-déjeuner continental est servi tous les matins. Vous pourrez le savourer dans l'un des salons ou sur la terrasse, lorsque le temps le permet.
Vous pourrez prendre un verre au bar-salon de l'hôtel, muni d'un mobilier contemporain et offrant des vues panoramiques sur les remparts.
Vous séjournerez à 5 minutes de marche de la gare d'Aigues-Mortes et à 20 minutes de route de l'aéroport Montpellier Méditerranée. Le golf de la Grande Motte est à 12 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.
L'établissement Boutique Hôtel des Remparts & Spa accueille des clients Booking.com depuis le 11 août 2011."
"Amazing home in Aigues-Mortes with 4 Bedrooms, WiFi and Outdoor swimming pool",https://www.booking.com/hotel/fr/four-bedroom-holiday-home-in-aigues-mortes.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AqOpy50GwAIB0gIkYWU2MTY5ZWQtNGUxMy00NGEzLWE5YTQtMDI4YTNmNzBhYzYw2AIG4AIB&sid=42b683c5236fca5d3341632d9d408cd1&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=a6d95b17431900eb&srepoch=1672664240&from=searchresults#hotelTmpl,"9,0",1 expérience vécue,Aigues-Mortes,"30220 Aigues-Mortes, France","4.16463416694204,43.5557345834269,4.21432043305796,43.5916654165731","Situé à Aigues-Mortes, le Four-Bedroom Holiday Home in Aigues-Mortes propose un hébergement avec une piscine privée. Vous séjournerez à 44 km de Nîmes. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.
Cette maison de vacances comprend 4 chambres, une télévision, un lave-linge et 2 salles de bains pourvues d'une douche. Sa cuisine équipée comporte un lave-vaisselle et un réfrigérateur.
Une piscine extérieure et une terrasse sont à votre disposition sur place.
Montpellier se trouve à 35 km du Four-Bedroom Holiday Home in Aigues-Mortes, tandis que Saintes-Maries-de-la-Mer est à 32 km. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 27 km.
L'établissement Amazing home in Aigues-Mortes with 4 Bedrooms, WiFi and Outdoor swimming pool accueille des clients Booking.com depuis le 31 mai 2017.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Lou Mirèio,https://www.booking.com/hotel/fr/42-rue-pasteur.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AqOpy50GwAIB0gIkYWU2MTY5ZWQtNGUxMy00NGEzLWE5YTQtMDI4YTNmNzBhYzYw2AIG4AIB&sid=42b683c5236fca5d3341632d9d408cd1&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=a6d95b17431900eb&srepoch=1672664240&from=searchresults#hotelTmpl,"9,5",113 expériences vécues,"Aigues-Mortes Medieval City, Aigues-Mortes","42 Rue Pasteur, 30220 Aigues-Mortes, France","4.16773858486779,43.5481095617299,4.21741856116421,43.5840403948761","Situé à Aigues-Mortes, à seulement 24 km de la salle omnisports Montpellier Arena, le Lou Mirèio propose un hébergement avec vue sur la ville, connexion Wi-Fi et parking privé gratuits. Cet hébergement climatisé se trouve à 24 km du parc des expositions de Montpellier.
Cet appartement comprend une chambre, une cuisine équipée d'un réfrigérateur et d'un four, ainsi qu'une salle de bains pourvue d'une douche, d'un sèche-cheveux et d'un lave-linge. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 28 km du Zénith Sud de Montpellier et à 29 km du centre commercial Odysseum. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 29 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,8 pour un séjour à deux.
L'établissement Lou Mirèio accueille des clients Booking.com depuis le 24 févr. 2019."
Séjour atypique et insolite sur notre péniche La Coradine avec jacuzzi,https://www.booking.com/hotel/fr/peniche-aigues-mortes1.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AqOpy50GwAIB0gIkYWU2MTY5ZWQtNGUxMy00NGEzLWE5YTQtMDI4YTNmNzBhYzYw2AIG4AIB&sid=42b683c5236fca5d3341632d9d408cd1&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=a6d95b17431900eb&srepoch=1672664240&from=searchresults#hotelTmpl,"9,6",51 expériences vécues,Aigues-Mortes,"la Coradine Chemin de la Pinède, 30220 Aigues-Mortes, France","4.18368956233045,43.5637435834269,4.23338243766955,43.5996744165731","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Séjour atypique et insolite sur notre péniche La Coradine avec jacuzzi ! Connectez-vous pour économiser.
Doté d'un service de prêt de vélos, d'une terrasse et d'un bar, le Séjour atypique Situé à Aigues-Mortes, l'établissement et insolite sur notre péniche La Coradine avec jacuzzi propose une connexion Wi-Fi gratuite et une vue sur la ville. Vous bénéficierez d'un accès à un balcon et d'un parking privé gratuit.
Ce bateau climatisé comprend une chambre séparée, un salon et une salle de bains pourvue d'articles de toilette gratuits et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.
Vous pourrez profiter d'un jacuzzi sur place. Un barbecue est disponible sur place et vous pourrez pêcher à proximité du Séjour atypique et insolite sur notre péniche La Coradine avec jacuzzi.
Vous séjournerez à 27 km de la salle omnisports Montpellier Arena et du parc des expositions de Montpellier. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 33 km.

En voir plus"
Les suites du 17,https://www.booking.com/hotel/fr/les-suites-du-17.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AqOpy50GwAIB0gIkYWU2MTY5ZWQtNGUxMy00NGEzLWE5YTQtMDI4YTNmNzBhYzYw2AIG4AIB&sid=42b683c5236fca5d3341632d9d408cd1&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=a6d95b17431900eb&srepoch=1672664240&from=searchresults#hotelTmpl,"9,0",146 expériences vécues,"Aigues-Mortes Medieval City, Aigues-Mortes","17 rue Emile Jamais, 30220 Aigues-Mortes, France","4.16628094916313,43.5482615834269,4.21596105083687,43.5841924165731","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les suites du 17 ! Connectez-vous pour économiser.
Situé à Aigues-Mortes, à 24 km de la salle omnisports Montpellier Arena, l'établissement Les suites du 17 propose des chambres climatisées et un jardin. Il se trouve à environ 24 km du parc des expositions de Montpellier, à 28 km du Zénith Sud Montpellier et à 29 km du centre commercial Odysseum. Toutes les chambres comprennent une terrasse.
Toutes les chambres comprennent un bureau, une télévision à écran plat, une salle de bains privative, du linge de lit et des serviettes. Une connexion Wi-Fi est disponible gratuitement. Certaines chambres possèdent un balcon. Les logements comprennent une armoire et une bouilloire.
L'établissement Les suites du 17 possède une terrasse.
Vous séjournerez à 29 km de l'hôtel de ville de Montpellier et à 32 km du Corum. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 25 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.
L'établissement Les suites du 17 accueille des clients Booking.com depuis le 11 sept. 2018.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Charmant appartement au cœur des remparts,https://www.booking.com/hotel/fr/charmant-appartement-au-coeur-des-remparts.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AqOpy50GwAIB0gIkYWU2MTY5ZWQtNGUxMy00NGEzLWE5YTQtMDI4YTNmNzBhYzYw2AIG4AIB&sid=42b683c5236fca5d3341632d9d408cd1&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=a6d95b17431900eb&srepoch=1672664240&from=searchresults#hotelTmpl,"8,7",7 expériences vécues,"Aigues-Mortes Medieval City, Aigues-Mortes","14 Rue Marceau, 30220 Aigues-Mortes, France","4.16603946705551,43.5477331834269,4.21571913294449,43.5836640165731","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Charmant appartement au cœur des remparts ! Connectez-vous pour économiser.
Situé à Aigues-Mortes, à 24 km de la salle omnisports Montpellier Arena et du parc des expositions de Montpellier, le Charmant appartement au cœur des remparts propose des hébergements avec une connexion Wi-Fi gratuite et une télévision à écran plat. Il se trouve à 29 km de l'hôtel de ville de Montpellier et à 32 km du Corum.
Cet appartement climatisé comprend une chambre séparée, un coin salon ainsi qu'une salle de bains pourvue d'un sèche-cheveux et d'articles de toilette gratuits. Ce logement comprend un coin repas ainsi qu'une cuisine équipée d'un micro-ondes, d'un réfrigérateur et de plaques de cuisson.
L'appartement possède une terrasse.
Vous séjournerez à 28 km du Zénith Sud de Montpellier et à 29 km du centre commercial Odysseum. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 26 km.
L'établissement Charmant appartement au cœur des remparts accueille des clients Booking.com depuis le 18 sept. 2022.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
AIGUES MARINES,https://www.booking.com/hotel/fr/aigues-marines-aigues-mortes.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AqOpy50GwAIB0gIkYWU2MTY5ZWQtNGUxMy00NGEzLWE5YTQtMDI4YTNmNzBhYzYw2AIG4AIB&sid=42b683c5236fca5d3341632d9d408cd1&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=a6d95b17431900eb&srepoch=1672664240&from=searchresults#hotelTmpl,"9,7",117 expériences vécues,Aigues-Mortes,"604 CHEMIN DE LA DRAILLE, 30220 Aigues-Mortes, France","4.19330395476238,43.5409715834269,4.24297804523763,43.5769024165731","Offrant une vue sur le jardin, l'AIGUES MARINES est situé à Aigues-Mortes. Il propose une piscine extérieure ouverte en saison, un jardin, une terrasse et un bar. Une connexion Wi-Fi et un parking privé sont disponibles gratuitement sur place.
Chaque logement dispose d'une salle de bains privative avec douche, de la climatisation, d'une télévision à écran plat et d'un minibar.
L'AIGUES MARINES sert un petit-déjeuner continental.
Vous séjournerez à 26 km de la salle omnisports Montpellier Arena et du parc des expositions de Montpellier. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 31 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.
L'établissement AIGUES MARINES accueille des clients Booking.com depuis le 3 avr. 2019."
Maison Aigues-Mortes 8 couchages,https://www.booking.com/hotel/fr/maison-aigues-mortes-8-couchages.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AqOpy50GwAIB0gIkYWU2MTY5ZWQtNGUxMy00NGEzLWE5YTQtMDI4YTNmNzBhYzYw2AIG4AIB&sid=42b683c5236fca5d3341632d9d408cd1&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=a6d95b17431900eb&srepoch=1672664240&from=searchresults#hotelTmpl,"9,0",22 expériences vécues,Aigues-Mortes,"296 Route de Nîmes, 30220 Aigues-Mortes, France","4.16870683887918,43.5541056834269,4.21839176112082,43.5900365165731","Maison Aigues-Mortes 8 couchagesDoté d'une terrasse, l'établissement est situé à Aigues-Mortes, à 26 km des arènes de Montpellier, du parc des expositions de Montpellier et du Zénith Sud de Montpellier. Cette maison de vacances se trouve à 34 km du Corum et du musée Fabre.
Cette maison de vacances climatisée comprend 3 chambres, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.
Vous séjournerez à 30 km du centre commercial Odysseum et à 31 km de l'hôtel de ville de Montpellier. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 31 km.
L'établissement Maison Aigues-Mortes 8 couchages accueille des clients Booking.com depuis le 27 juin 2020."
B&B La Terre Brûlée,https://www.booking.com/hotel/fr/b-amp-b-la-terre-brulee.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AqOpy50GwAIB0gIkYWU2MTY5ZWQtNGUxMy00NGEzLWE5YTQtMDI4YTNmNzBhYzYw2AIG4AIB&sid=42b683c5236fca5d3341632d9d408cd1&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=a6d95b17431900eb&srepoch=1672664240&from=searchresults#hotelTmpl,"9,2",125 expériences vécues,Aigues-Mortes,"913 Chemin D'esparron, 30220 Aigues-Mortes, France","4.18284139581798,43.5440106999924,4.2325179920177,43.5799415331386","Vous pouvez bénéficier d'une réduction Genius dans l'établissement B&B La Terre Brûlée ! Connectez-vous pour économiser.
Situé à Aigues-Mortes, à 25 km de la salle omnisports Montpellier Arena et du parc des expositions de Montpellier, le B&B La Terre Brûlée propose des hébergements avec connexion Wi-Fi gratuite, climatisation et accès à un jardin avec une piscine extérieure.
Leur salle de bains privative est pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits.
Cette chambre d'hôtes sert un petit-déjeuner continental.
Le B&B La Terre Brûlée possède une terrasse.
Vous séjournerez à 29 km du Zénith Sud de Montpellier et à 30 km du centre commercial Odysseum. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 27 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.
L'établissement B&B La Terre Brûlée accueille des clients Booking.com depuis le 1 mars 2016.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Mas de la Montille,https://www.booking.com/hotel/fr/mas-de-la-montille.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AqOpy50GwAIB0gIkYWU2MTY5ZWQtNGUxMy00NGEzLWE5YTQtMDI4YTNmNzBhYzYw2AIG4AIB&sid=42b683c5236fca5d3341632d9d408cd1&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=a6d95b17431900eb&srepoch=1672664240&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,1",137 expériences vécues,Aigues-Mortes,"Route des Saintes Marie de la Mer , 30220 Aigues-Mortes, France","4.21436256292741,43.5658994464611,4.26405721780379,43.6018302796073","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Mas de la Montille ! Connectez-vous pour économiser.
Le Mas de la Montille est situé à Aigues-Mortes, à 10 km de la plage de l'Espiguette. Il possède une piscine ouverte en saison et un jardin avec verger. Vous pourrez également vous détendre dans le bain à remous.
Toutes les chambres climatisées de la maison d'hôtes offrent une vue sur le jardin et sont décorées dans un style élégant. Certaines disposent d'un mobilier oriental et d'un coin salon.
Un petit-déjeuner composé de produits bio est disponible et peut être servi dans votre chambre. Des repas faits maison, accompagnés d'un verre commandé au bar, peuvent être préparés sur demande.
Le jardin du Mas de la Montille abrite également une aire de jeux pour enfants avec un trampoline. Vous pourrez également aller voir l'âne et la poule.
Le Mas de la Montille se trouve à 15 km du complexe de golf de La Grande Motte ainsi qu'à 20 km de Montpellier et de sa gare.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,9 pour un séjour à deux.
L'établissement Mas de la Montille accueille des clients Booking.com depuis le 14 juin 2012."
Noemys Aigues-Mortes - ex Mona Lisa Royal Hôtel,https://www.booking.com/hotel/fr/le-royal-hotel-aigues-mortes.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AqOpy50GwAIB0gIkYWU2MTY5ZWQtNGUxMy00NGEzLWE5YTQtMDI4YTNmNzBhYzYw2AIG4AIB&sid=42b683c5236fca5d3341632d9d408cd1&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=a6d95b17431900eb&srepoch=1672664240&from=searchresults#hotelTmpl,"7,0",1 597 expériences vécues,Aigues-Mortes,"939, Route De Nîmes, 30220 Aigues-Mortes, France","4.17297379558578,43.5584304713006,4.22266228610978,43.5943613044468","Doté d'une connexion Wi-Fi gratuite et d'une piscine extérieure ouverte en saison, le Noemys Aigues-Mortes - ex Mona Lisa Royal Hôtel se trouve à Aigues-Mortes, à 15 minutes de route du parc naturel régional de Camargue. La plage la plus proche est à 15 minutes de route. Un parking gratuit est à votre disposition sur place.
Certaines chambres offrent une vue sur la piscine ou le jardin Tous les hébergements sont pourvus d’une télévision à écran plat et d’une salle de bains privative. Certaines chambres disposent également d'une terrasse privée.
Un petit-déjeuner buffet peut être servi moyennant un supplément.
Le Noemys Aigues-Mortes - ex Mona Lisa Royal Hôtel propose également des salles de réunion.
Nîmes se trouve à 40 km du Noemys Aigues-Mortes - ex Mona Lisa Royal Hôtel, tandis qu'Arles est à 45 km. L’aéroport le plus proche, celui de Montpellier-Méditerranée, est à 26 km.
L'établissement Noemys Aigues-Mortes - ex Mona Lisa Royal Hôtel accueille des clients Booking.com depuis le 25 janv. 2010."
Chambre à 500 m des remparts,https://www.booking.com/hotel/fr/valerie-aigues-mortes.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AqOpy50GwAIB0gIkYWU2MTY5ZWQtNGUxMy00NGEzLWE5YTQtMDI4YTNmNzBhYzYw2AIG4AIB&sid=42b683c5236fca5d3341632d9d408cd1&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=a6d95b17431900eb&srepoch=1672664240&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,7",9 expériences vécues,Aigues-Mortes,"551 Chemin du Bosquet, 30220 Aigues-Mortes, France","4.18051291728387,43.5478538834269,4.23019268271613,43.5837847165731","Offrant une vue sur son jardin, la Chambre à 500 m des remparts est située à Aigues-Mortes, à 25 km du parc des expositions de Montpellier et à 29 km du Zénith Sud Montpellier. Cet hébergement climatisé se trouve à 25 km de la salle omnisports Montpellier Arena. Vous bénéficierez d'un parking privé sur place et d'une connexion Wi-Fi gratuite.
Les serviettes et le linge de lit sont fournis.
Ce séjour chez l'habitant possède une terrasse. Un service de location de vélos est assuré sur place.
Vous séjournerez à 30 km du centre commercial Odysseum et de l'hôtel de ville de Montpellier. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 30 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.
Votre séjour comprendra :
Wi-Fi Gratuit Terrasse Terrasse bien exposée
L'établissement Chambre à 500 m des remparts accueille des clients Booking.com depuis le 31 mai 2022."
Mas Tarquin,https://www.booking.com/hotel/fr/frederic-aigues-mortes.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AqOpy50GwAIB0gIkYWU2MTY5ZWQtNGUxMy00NGEzLWE5YTQtMDI4YTNmNzBhYzYw2AIG4AIB&sid=42b683c5236fca5d3341632d9d408cd1&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=a6d95b17431900eb&srepoch=1672664240&from=searchresults#hotelTmpl,"9,0",73 expériences vécues,Aigues-Mortes,"121 Chemin de Cartouche, 30220 Aigues-Mortes, France","4.19296794857567,43.5430786634558,4.24264377627785,43.579009496602","Doté d'un jardin et d'une terrasse, le Mas Tarquin est situé à Aigues-Mortes, à 26 km des arènes de Montpellier, du parc des expositions de Montpellier et du Zénith Sud. La région est prisée pour pratiquer la pêche et la randonnée.
Cette maison de vacances climatisée comprend 2 chambres, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi que 2 salles de bains pourvues d'une douche et d'un sèche-cheveux. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.
Vous séjournerez à 31 km du centre commercial Odysseum et de l'hôtel de ville de Montpellier. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 31 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 10 pour un séjour à deux.
L'établissement Mas Tarquin accueille des clients Booking.com depuis le 30 août 2017."
