name,link,review_score,review_count,area,address,hotel_latitude,hotel_longitude,description
Residhotel Grenette,https://www.booking.com/hotel/fr/le-royal-grenoble.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from=searchresults#hotelTmpl,"7,5",2 000 expériences vécues,"Grenoble City Centre, Grenoble","12 Rue De Palanka, 38000 Grenoble, France",45.19056363,5.72448447,"Grenoble - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Le Residhotel Grenette est situé dans le centre de Grenoble, à 3 minutes à pied de la place Victor Hugo. Il propose un hébergement indépendant avec une connexion Wi-Fi gratuite.
Chaque logement dispose d'une pièce à vivre avec un bureau et une télévision par câble. Leur kitchenette est équipée de plaques de cuisson, d'un micro-ondes, d'un réfrigérateur et d'une cafetière.
Le Residhotel propose un petit-déjeuner buffet quotidien servi dans la salle prévue à cet effet.
La Grenette se trouve à seulement 5 minutes à pied du centre historique de Grenoble et à 800 mètres de la gare. Le parking privé comporte un nombre limité de places de stationnement, attribuées moyennant un supplément, sous réserve de disponibilité et sur réservation.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,2 pour un séjour à deux.
L'établissement Residhotel Grenette accueille des clients Booking.com depuis le 19 juin 2007."
Residhome Grenoble Caserne De Bonne,https://www.booking.com/hotel/fr/residhome-prestige-grenoble-caserne-de-bonne.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from=searchresults#hotelTmpl,"7,7",1 551 expériences vécues,"Grenoble City Centre, Grenoble","21 Rue Lazare Carnot, 38000 Grenoble, France",45.18346987,5.72433829,"Grenoble - séjournez au cœur de la ville – Très bon emplacement - voir la carte
Le Residhome Grenoble Caserne De Bonne est un établissement 4 étoiles situé à Grenoble, à seulement 10 minutes à pied du centre-ville. Il vous propose des hébergements dotés d’une connexion Wi-Fi gratuite et offrant une vue sur le Vercors et la chaîne de Belledonne.
Ces appartements disposent d’une cuisine entièrement équipée et d’une salle de bains privative. Ils sont également pourvus d’une télévision à écran plat et d’un bureau.
Lors de votre séjour, vous aurez accès au sauna et à la salle de sport. Le complexe hôtelier possède aussi un bar et une réception ouverte 24h/24. Par ailleurs, vous trouverez un centre commercial avec des boutiques et des restaurants à seulement 150 mètres.
Le Residhome Grenoble Caserne De Bonne se trouve à 15 minutes de marche de la gare SNCF et à seulement 3 minutes à pied de l’arrêt de tramway le plus proche.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,7 pour un séjour à deux.
L'établissement Residhome Grenoble Caserne De Bonne accueille des clients Booking.com depuis le 14 nov. 2008.
Chaîne hôtelière/marque: Residhome Apparthotel"
Maison Barbillon Grenoble,https://www.booking.com/hotel/fr/maison-barbillon-grenoble.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,3",1 757 expériences vécues,Grenoble,"10, Rue Barbillon, 38000 Grenoble, France",45.19079330,5.71669668,"La Maison Barbillon Grenoble vous accueille à Grenoble, à seulement 100 mètres de la gare. L’établissement propose des chambres confortables dotées d'une télévision par satellite et d'une connexion Wi-Fi gratuite.
Les chambres de la Maison Barbillon Grenoble présentent une décoration authentique et élégante. Elles disposent d'une salle de bains privative avec sèche-cheveux.
Un petit-déjeuner buffet est servi tous les matins dans la salle prévue à cet effet. Vous trouverez de nombreux restaurants à quelques minutes de marche de l’hôtel.
La Maison Barbillon est accessible par l'autoroute A480. L’hôtel est installé à côté du World Trade Center de Grenoble et à seulement 13 minutes à pied de la cathédrale Saint-André.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux.
L'établissement Maison Barbillon Grenoble accueille des clients Booking.com depuis le 19 janv. 2010."
Le Grand Hôtel Grenoble,https://www.booking.com/hotel/fr/le-grand-grenoble-centre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from=searchresults#hotelTmpl,"8,3",1 425 expériences vécues,"Grenoble City Centre, Grenoble","5 rue de la Republique, 38000 Grenoble, France",45.19081504,5.72854802,"Grenoble - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Le Grand Hôtel Grenoble est un établissement 4 étoiles situé dans le centre-ville de Grenoble, à 10 mètres de la place Grenette. Les chambres sont insonorisées et climatisées. Certaines sont pourvues d’un balcon.
Elles comprennent une salle de bains privative avec une baignoire ou une douche à l’italienne. Elles sont également équipées d’un minibar, d’une télévision par satellite à écran plat et d’une connexion Wi-Fi gratuite.
Le bar sur place, Le Stendhal, vous proposera une large gamme de boissons, cocktails et vins. Vous aurez le choix entre un petit-déjeuner complet ou express. Des plats froids peuvent être livrés dans votre chambre pour le déjeuner ou le dîner.
La réception du Grand Hôtel Grenoble est ouverte 24h/24. La gare TGV de Grenoble se trouve à 1,5 km. Un parking public est disponible à proximité.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.
L'établissement Le Grand Hôtel Grenoble accueille des clients Booking.com depuis le 11 mai 2011."
B&B HOTEL Grenoble Centre Alpexpo,https://www.booking.com/hotel/fr/b-amp-b-grenoble-centre-alpexpo.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from=searchresults#hotelTmpl,"7,5",1 458 expériences vécues,Grenoble,"31, Avenue de l'Europe, 38100 Grenoble, France",45.15883667,5.73443547,"Le B&B Grenoble Centre Alpexpo est situé à Grenoble, à seulement 800 mètres d'Alpexpo. Doté d'une réception ouverte 24h/24, il propose une connexion Wi-Fi gratuite et des hébergements insonorisés. Il se trouve à 200 mètres de la station de tramway Grand Place.
Toutes les chambres du B&B Grenoble Centre Alpexpo sont desservies par un ascenseur. Elles sont décorées dans un style contemporain. Chacune comprend un bureau, une télévision à écran plat et une salle de bains privative dotée d'une douche.
Un petit-déjeuner continental est servi tous les matins dans le salon commun.
Une bagagerie est à votre disposition sur place. Un nombre limité de places de parking sont accessibles gratuitement. La Bastille se trouve à 7 km. L'autoroute A480 se situe à 5 km.
L'établissement B&B HOTEL Grenoble Centre Alpexpo accueille des clients Booking.com depuis le 26 juil. 2012.
Chaîne hôtelière/marque: B&B Hotels"
Okko Hotels Grenoble Jardin Hoche,https://www.booking.com/hotel/fr/okko-hotels-grenoble-jardin-hoche.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from=searchresults#hotelTmpl,"8,0",1 306 expériences vécues,"Grenoble City Centre, Grenoble","23 rue Hoche, 38000 Grenoble, France",45.18495018,5.72598981,"Grenoble - séjournez au cœur de la ville – Très bon emplacement - voir la carte
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Okko Hotels Grenoble Jardin Hoche ! Connectez-vous pour économiser.
Situé à Grenoble, à proximité immédiate du jardin Hoche, l’Okko Hotels Grenoble Jardin Hoche possède un sauna et une salle de sport. Cet hôtel design bénéficie d’une terrasse avec vue sur le parc Hoche, d’une réception ouverte 24h/24 et d’une connexion Wi-Fi gratuite.
Les chambres comprennent toutes la climatisation, une télévision à écran plat, un bureau et une machine à café. Leur salle de bains privative est pourvue d’une douche, d’un sèche-cheveux et d’articles de toilette gratuits.
Un petit-déjeuner buffet est servi chaque matin sur place. Des boissons sans alcool sont également proposées gratuitement toute la journée dans le salon. Le soir, vous pourrez profiter d'un buffet d'entrées avec des antipasti, des légumes frais, de délicieux dips et des produits de saison.
L’Okko Hotels Grenoble Jardin Hoche possède un salon club et une bibliothèque. L’hôtel est situé à 500 mètres du parc Paul-Mistral, à 50 mètres du centre commercial La Caserne de Bonne et à 1,5 km de la gare ferroviaire de Grenoble.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,7 pour un séjour à deux.
L'établissement Okko Hotels Grenoble Jardin Hoche accueille des clients Booking.com depuis le 30 juil. 2014.
Chaîne hôtelière/marque: Okko Hotels"
GUEST-K President - Grenoble Centre,https://www.booking.com/hotel/fr/guest-k-president-grenoble-centre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from=searchresults#hotelTmpl,"8,8",32 expériences vécues,Grenoble,"A 203 Résidence Célibataire 11 rue du Général Mangin, 38100 Grenoble, France",45.17865610,5.72021810,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement GUEST-K President - Grenoble Centre ! Connectez-vous pour économiser.
Situé à Grenoble, à 1,9 km du WTC Grenoble, à 3,8 km d'AlpExpo et à 2,1 km du stade des Alpes, le GUEST-K President - Grenoble Centre propose un hébergement avec un balcon et une connexion Wi-Fi gratuite. Situé à 1,6 km de la gare de Grenoble, l'établissement dispose d'une terrasse et d'un parking privé gratuit.
Cet appartement comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une baignoire et d'articles de toilette gratuits. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 4 km du Summum et à 5,8 km de la Bastille de Grenoble. L'aéroport le plus proche, celui des Alpes-Isère, est situé à 47 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,2 pour un séjour à deux.
L'établissement GUEST-K President - Grenoble Centre accueille des clients Booking.com depuis le 31 mars 2020.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Heart of the city center Spacious T3 totally renovated ! #BC,https://www.booking.com/hotel/fr/heart-of-the-city-center-spacious-t3-totally-renovated-bc.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from=searchresults#hotelTmpl,"7,7",6 expériences vécues,"Grenoble City Centre, Grenoble","27 Rue de La Poste, 38000 Grenoble, France",45.18880640,5.72797940,"Grenoble - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Heart of the city center Le Spacious T3 entièrement rénové ! #BC est situé dans le centre-ville de Grenoble, à 1,6 km du WTC Grenoble, à 5,2 km de l'AlpExpo et à 1,2 km du stade des Alpes. Il se trouve à 1,3 km de la gare de Grenoble et propose une connexion Wi-Fi gratuite ainsi qu'une réception ouverte 24h/24.
Cet appartement comprend 2 chambres, un salon, une télévision, une cuisine équipée avec un coin repas ainsi qu'une salle de bains pourvue d'une baignoire ou d'une douche et d'un lave-linge. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 4,4 km de la Bastille de Grenoble et à 5,4 km du Summum. L'aéroport le plus proche est celui des Alpes-Isère, à 46 km. #BC.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
L'établissement Heart of the city center Spacious T3 totally renovated ! #BC accueille des clients Booking.com depuis le 13 avr. 2021.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Residhotel Le Central'Gare,https://www.booking.com/hotel/fr/residhotel-le-central-gare.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from=searchresults#hotelTmpl,"7,7",1 359 expériences vécues,Grenoble,"8 Place de la Gare, 38000 Grenoble, France",45.19085898,5.71572438,"Le Residhotel Le Central'Gare propose des hébergements indépendants avec une connexion Wi-Fi gratuite. Situé en face de la gare de Grenoble ainsi qu'à proximité de la place Grenette et de son atmosphère animée, l'établissement est très bien desservi par les transports en commun. Il possède une réception ouverte 24h/24 ainsi qu'une salle de réunion pouvant accueillir des réceptions ou des séminaires.
Tous les logements du Residhotel Le Central'Gare sont équipés d'un micro-ondes, d'un réfrigérateur, d'une machine à café, de plaques de cuisson et d'une bouilloire. Ils disposent aussi de la climatisation, d'un coin salon et d'une télévision à écran plat.
Le Residhotel Le Central'Gare sert un petit-déjeuner continental. Il se trouve à 10 minutes de marche du cœur de la ville, avec ses boutiques, ses musées et ses restaurants. Vous pourrez aussi vous y rendre en prenant le tramway à l'arrêt qui se situe juste devant l'hôtel.
L'aéroport le plus proche, l'aéroport de Grenoble Isère, est à 35 km. Un nombre limité de places de parking est disponible sur réservation et moyennant des frais supplémentaires.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,9 pour un séjour à deux.
L'établissement Residhotel Le Central'Gare accueille des clients Booking.com depuis le 23 mai 2007."
Adagio Grenoble Centre,https://www.booking.com/hotel/fr/hipark.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,2",993 expériences vécues,Grenoble,"6 rue Auguste Genin, 38000 Grenoble, France",45.18960902,5.71217850,"L’Adagio Grenoble Centre est situé dans le quartier des affaires Europole, à 5 minutes à pied de la gare TGV de Grenoble et à 10 minutes de marche du centre-ville. Cet établissement propose des studios et des suites, une connexion Wi-Fi gratuite, une salle de sport et un sauna.
Tous les studios et suites, décorés dans un style contemporain, sont pourvus d'une télévision connectée et d'une cuisine entièrement équipée.
L’Adagio Grenoble Centre sert un petit-déjeuner continental tous les jours et assure un panel complet de services de concierge.
Ce logement se trouve à quelques pas de la vieille ville de Grenoble et de la cathédrale de Notre-Dame. L’autoroute A480, à 1,3 km, vous permettra d’explorer facilement la région Auvergne-Rhône-Alpes en voiture.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,0 pour un séjour à deux.
L'établissement Adagio Grenoble Centre accueille des clients Booking.com depuis le 5 mars 2010.
Chaîne hôtelière/marque: Adagio Aparthotels"
Cosy-T1-Gare de Grenoble,https://www.booking.com/hotel/fr/coeur-europole-grand-t1-cosy.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from=searchresults#hotelTmpl,"9,0",61 expériences vécues,Grenoble,"9 Rue René Thomas, 38000 Grenoble, France",45.19034300,5.71112160,"Situé à Grenoble, à 300 mètres de la gare et à 400 mètres du World Trade Center, le Cosy-T1-Gare de Grenoble propose une connexion Wi-Fi gratuite et la climatisation. Cet appartement se trouve à 6,8 km d'AlpExpo et à 2,9 km du stade des Alpes.
Cet appartement comprend une chambre, une télévision par câble à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un four et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 5,2 km de la Bastille de Grenoble et à 7 km de Summum. L'aéroport le plus proche, celui des Alpes-Isère, est situé à 45 km.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,0 pour un séjour à deux.
L'établissement Cosy-T1-Gare de Grenoble accueille des clients Booking.com depuis le 30 août 2019.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Résidence Le Patricia,https://www.booking.com/hotel/fr/ra-c-sidence-le-patricia.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,5",1 032 expériences vécues,"Grenoble City Centre, Grenoble","2 bis rue Marcel Deprez, 38000 Grenoble, France",45.19209970,5.72396229,"Grenoble - séjournez au cœur de la ville – Très bon emplacement - voir la carte
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Résidence Le Patricia ! Connectez-vous pour économiser.
La Résidence Le Patricia vous accueille à Grenoble, à 750 mètres de la place Victor Hugo et à 110 mètres de la rivière l'Isère. Elle propose des hébergements indépendants dotés d'une connexion Wi-Fi gratuite.
Desservis par un ascenseur, les logements disposent d'une télévision à écran plat ainsi que d'une salle de bains privative pourvue d'une baignoire ou d'une douche et d'articles de toilette gratuits.
Leur kitchenette est équipée d'un réfrigérateur, d'un micro-ondes et d'une cuisinière. Un petit-déjeuner continental vous sera servi tous les jours sur demande.
Vous séjournerez à 850 mètres de la gare de Grenoble, à 500 mètres de l'arrêt de tramway Victor Hugo et à 4 km de l'autoroute A41. Moyennant un supplément, sur demande et sous réserve de disponibilité, vous pourrez accéder à un parking privé.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,9 pour un séjour à deux.
L'établissement Résidence Le Patricia accueille des clients Booking.com depuis le 24 juin 2013."
The Originals Residence KOSY appart'hôtels - Les Cèdres,https://www.booking.com/hotel/fr/adagio-city-aparthotel-grenoble-berthelot.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,2",665 expériences vécues,Grenoble,"Avenue M. Berthelot, 38100 Grenoble, France",45.17894378,5.73206306,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement The Originals Residence KOSY appart'hôtels - Les Cèdres ! Connectez-vous pour économiser.
Le KOSY Appart'hôtels est situé à Grenoble, à seulement 10 minutes à pied du centre-ville et à 31 km des pistes de ski de Chamrousse.
Les studios et les appartements sont équipés d’une télévision par satellite, d’un micro-ondes, d’un lave-vaisselle, d’une machine à café et d’une connexion Wi-Fi gratuite.
Vous séjournerez à côté de l’arrêt de tramway Mounier, directement accessible depuis la gare.
L'établissement The Originals Residence KOSY appart'hôtels - Les Cèdres accueille des clients Booking.com depuis le 11 févr. 2010.
Chaîne hôtelière/marque: The Originals Résidence"
Hôtel Victoria,https://www.booking.com/hotel/fr/victoria-grenoble.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from=searchresults#hotelTmpl,"8,5",612 expériences vécues,"Grenoble City Centre, Grenoble","17 Rue Thiers, 38000 Grenoble, France",45.18749400,5.72147200,"Grenoble - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Idéalement situé dans le centre de Grenoble, l'Hôtel Victoria met gratuitement à votre disposition une connexion Wi-Fi dans l'ensemble de ses locaux et un parking privé. Vous séjournerez à 1,2 km du WTC Grenoble, à 5,2 km de l'AlpExpo et à 1,8 km du stade des Alpes. Cet établissement non-fumeurs se trouve à moins de 1 km de la gare de Grenoble.
Toutes les chambres comprennent une armoire. Leur salle de bains privative est pourvue d'une douche et d'articles de toilette gratuits. Les chambres de l'Hôtel Victoria sont équipées d'une télévision par câble à écran plat.
Un petit-déjeuner continental est servi chaque matin.
L'Hôtel Victoria se trouve à 4,7 km de la Bastille de Grenoble et à 5,4 km du Summum. L'aéroport le plus proche, celui des Alpes-Isère, est situé à 46 km.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.

En voir plus"
Hotel Lux,https://www.booking.com/hotel/fr/hotel-lux.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from=searchresults#hotelTmpl,"7,9",535 expériences vécues,Grenoble,"06 Rue Crepu, 38000 Grenoble, France",45.18952200,5.71622600,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Lux ! Connectez-vous pour économiser.
Proposant des chambres avec une connexion Wi-Fi gratuite, l’Hotel Lux est doté d’un emplacement central à Grenoble, à seulement 50 mètres des bars et restaurants ainsi qu’à 3 minutes à pied de la gare. La réception est ouverte 24h/24.
Toutes les chambres disposent d’un bureau et d’une télévision à écran plat. Leur salle de bains privative est pourvue d’un sèche-cheveux ainsi que d’articles de toilette gratuits.
Vous trouverez une station de tramways à 300 mètres, le complexe scientifique Minatec à 1 km et des remontées mécaniques à environ 15 km.
Une bouilloire et du matériel de repassage peuvent être fournis sur demande. Un parking public est accessible à proximité moyennant des frais supplémentaires.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux.
L'établissement Hotel Lux accueille des clients Booking.com depuis le 20 déc. 2013."
